sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_branch_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,waypoint_x,waypoint_y,global_top1_x,global_top1_y,polynomial_x,polynomial_y,heading_deg,raw_image_rotation_deg,image_heading_delta_deg,image_rotation_confidence,heading_current_leg_similarity,heading_next_leg_similarity,heading_switched_leg,forward_candidate_count,branch_hold,branch_local,branch_recovery,branch_waypoint,selected_branch,visual_x,visual_y,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
810,810,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000810.jpg,4,5,1,0,0,-982.2459106445312,207.6345672607422,-1315.68359375,250.16616821289062,-1322.4669189453125,252.7110595703125,-1336.2960205078125,247.82553100585938,-1314.884033203125,250.17868041992188,-1341.6339111328125,245.909423828125,-1315.673095703125,250.18797302246094,101.46654652579878,0.15271320939064026,0.2290698140859604,0.979380190372467,0.952233076095581,-0.32048678398132324,0,18,0.3421810269355774,0.0165219958871603,0.01780460961163044,0.6234923601150513,3,-1315.6640625,250.17434692382812,0.010277096182107925,-0.018513301387429237,-0.016304029151797295,-0.013594287447631359,7.0,7.0,-1315.696594251505,250.04679916134384,336.1209411621094,336.1371086517354
811,811,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000811.jpg,4,5,1,0,0,-978.8761596679688,207.18783569335938,-1315.6640625,250.17434692382812,-1322.357666015625,252.75067138671875,-1334.6004638671875,248.87461853027344,-1314.8104248046875,250.26104736328125,-1341.6339111328125,245.909423828125,-1315.638671875,250.17367553710938,101.15980233415893,-0.20449551939964294,-0.3067432790994644,0.9779055714607239,0.9538542032241821,-0.31541088223457336,0,18,0.34124255180358887,0.016448717564344406,0.01776275970041752,0.6245459914207458,3,-1315.577392578125,250.24778747558594,0.0825268030166626,-0.07806738466024399,0.07224971055984497,-0.0595540851354599,7.0,7.0,-1315.6760955105092,250.08136249657255,339.4434814453125,339.52032549636453
812,812,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000812.jpg,4,5,1,0,0,-975.357177734375,206.7058868408203,-1315.577392578125,250.24778747558594,-1319.280517578125,253.00474548339844,-1334.7232666015625,248.85015869140625,-1314.772705078125,250.29298400878906,-1341.6339111328125,245.909423828125,-1315.4571533203125,250.35385131835938,100.85993074599124,-0.1999143809080124,-0.2998715713620186,0.9737684726715088,0.9554126858711243,-0.31043997406959534,0,18,0.34068939089775085,0.016416998580098152,0.017747612670063972,0.6251460313796997,3,-1315.4749755859375,250.2965087890625,0.05968932807445526,-0.0964374840259552,-0.022837474942207336,-0.018370099365711212,7.0,7.0,-1315.6415095426614,250.11836053528233,342.8997802734375,343.0423725234017
813,813,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000813.jpg,4,5,1,0,0,-972.1574096679688,206.26766967773438,-1315.4749755859375,250.2965087890625,-1319.400146484375,252.97921752929688,-1335.05615234375,248.81573486328125,-1314.8280029296875,250.24549865722656,-1341.6339111328125,245.909423828125,-1315.36474609375,250.33287048339844,100.63922552185073,-0.14713750779628754,-0.2207062616944313,0.9874820709228516,0.9565430283546448,-0.3067759871482849,0,18,0.3410108983516693,0.016503559425473213,0.017827177420258522,0.6246584057807922,3,-1315.4847412109375,250.28253173828125,-0.014966265298426151,0.00816922727972269,-0.07465559244155884,0.10460671037435532,7.0,7.0,-1315.6145505802806,250.1465925464097,346.13720703125,346.24870760159496
814,814,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000814.jpg,4,5,1,0,0,-968.9598388671875,205.82974243164062,-1315.4847412109375,250.28253173828125,-1319.3648681640625,252.9959259033203,-1334.4527587890625,248.78343200683594,-1314.7772216796875,250.2913818359375,-1341.6339111328125,245.909423828125,-1315.550537109375,250.23721313476562,100.4735743587374,-0.11043456196784973,-0.1656518429517746,0.9747745990753174,0.957382082939148,-0.30402296781539917,0,18,0.34046968817710876,0.01644209399819374,0.017780745401978493,0.6253074407577515,3,-1315.443359375,250.30601501464844,0.027891894802451134,-0.03854818269610405,0.04285816103219986,-0.046717409044504166,7.0,7.0,-1315.5851113611966,250.17400793239122,349.3264465332031,349.4502731639326
815,815,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000815.jpg,4,5,1,0,0,-965.7357788085938,205.41290283203125,-1315.443359375,250.30601501464844,-1319.5325927734375,252.9493865966797,-1334.7313232421875,248.70130920410156,-1314.8236083984375,250.2142333984375,-1341.6339111328125,245.909423828125,-1315.37646484375,250.3482208251953,100.1210237393887,-0.23503370583057404,-0.35255055874586105,0.9780433773994446,0.9591411352157593,-0.2981553077697754,0,18,0.340384304523468,0.016460565850138664,0.017801878973841667,0.625353217124939,3,-1315.4664306640625,250.2635498046875,-0.04474493861198425,0.018261123448610306,-0.07263683527708054,0.056809306144714355,7.0,7.0,-1315.564702210865,250.1894061696512,352.5948181152344,352.6828758246367
816,816,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000816.jpg,4,5,1,0,0,-962.515869140625,204.99661254882812,-1315.4664306640625,250.2635498046875,-1319.51611328125,252.94180297851562,-1334.6734619140625,248.7244415283203,-1314.83984375,250.22137451171875,-1341.6339111328125,245.909423828125,-1315.521728515625,250.1881103515625,100.08555603220573,-0.023645080626010895,-0.03546762093901634,0.9789124727249146,0.959316074848175,-0.29756438732147217,0,18,0.3402820825576782,0.016464969143271446,0.017809627577662468,0.6254433393478394,3,-1315.4833984375,250.25387573242188,-0.01148146204650402,0.015800917521119118,0.03326347470283508,-0.002460205927491188,7.0,7.0,-1315.550720653854,250.20049279982914,355.85711669921875,355.9171212132319
817,817,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000817.jpg,4,5,1,0,0,-958.9720458984375,204.53843688964844,-1315.4833984375,250.25387573242188,-1319.820068359375,252.7913360595703,-1335.17919921875,248.5467987060547,-1315.04296875,250.01675415039062,-1341.6339111328125,245.909423828125,-1315.497314453125,250.26058959960938,100.04005094721086,-0.030336502939462662,-0.04550475440919399,0.9765883088111877,0.9595399498939514,-0.29680606722831726,0,18,0.3399226665496826,0.016524124890565872,0.01787973940372467,0.6256735324859619,3,-1315.6317138671875,250.116943359375,-0.15241310000419617,0.13235628604888916,-0.140931636095047,0.11655537039041519,7.0,7.0,-1315.5646488048226,250.1861250624337,359.5601806640625,359.5024282019117
818,818,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000818.jpg,4,5,1,0,0,-955.5660400390625,204.06813049316406,-1315.6317138671875,250.116943359375,-1322.7335205078125,252.5901641845703,-1335.001708984375,248.50457763671875,-1314.9208984375,250.10379028320312,-1341.6339111328125,245.909423828125,-1315.845703125,249.9163818359375,100.23583530813674,0.1305224448442459,0.19578366726636887,0.9679458737373352,0.958572268486023,-0.3000674247741699,0,18,0.34111642837524414,0.01638094149529934,0.0176958329975605,0.624806821346283,3,-1315.646728515625,250.12071228027344,0.002094786148518324,0.015338066034018993,0.15450789034366608,-0.11701822280883789,7.0,7.0,-1315.5787637973815,250.1748762297512,363.0137023925781,362.9531557519537
819,819,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000819.jpg,4,5,1,0,0,-952.4555053710938,203.63864135742188,-1315.646728515625,250.12071228027344,-1322.88818359375,252.57119750976562,-1335.138916015625,248.50917053222656,-1314.9466552734375,250.08560180664062,-1341.6339111328125,245.909423828125,-1315.5950927734375,250.19482421875,100.26246820297644,0.017754696309566498,0.026632044464349747,0.9737786054611206,0.9584397673606873,-0.30051082372665405,0,18,0.34087368845939636,0.016417965292930603,0.017742542549967766,0.6249658465385437,3,-1315.6739501953125,250.11041259765625,-0.013230975717306137,0.025923822075128555,-0.015325762331485748,0.010585756041109562,7.0,7.0,-1315.5951327061578,250.1637906194531,366.1792907714844,366.1078781655804
820,820,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000820.jpg,4,5,1,0,0,-949.0557250976562,203.16920471191406,-1315.6739501953125,250.11041259765625,-1321.595947265625,252.2238311767578,-1335.7000732421875,248.342529296875,-1314.9652099609375,250.03192138671875,-1341.6339111328125,245.909423828125,-1315.707275390625,250.09307861328125,99.88606050235265,-0.2509382963180542,-0.3764074444770813,0.9748691320419312,0.9602932929992676,-0.29423847794532776,0,18,0.34198614954948425,0.01648997701704502,0.017779113724827766,0.623744785785675,3,-1315.685546875,250.0648651123047,-0.0465465672314167,0.006517139263451099,-0.033315591514110565,-0.01940668374300003,7.0,7.0,-1315.6106809495416,250.1467787076953,369.6168518066406,369.5530112421041
821,821,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000821.jpg,4,5,1,0,0,-944.3060913085938,202.5406951904297,-1315.685546875,250.0648651123047,-1321.211181640625,252.2552490234375,-1334.8944091796875,248.3643798828125,-1314.0146484375,251.2869873046875,-1341.6339111328125,245.909423828125,-1315.6893310546875,250.00169372558594,99.74274453944756,-0.095543771982193,-0.1433156579732895,0.9837870001792908,0.9609881043434143,-0.2918469309806824,0,18,0.34248900413513184,0.016232213005423546,0.017500679939985275,0.6237781047821045,3,-1315.069091796875,250.83297729492188,0.8312489986419678,-0.5282406806945801,0.8777955770492554,-0.5347577929496765,7.0,7.0,-1315.5175455475635,250.26478214432893,373.89483642578125,374.26665926020456
822,822,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000822.jpg,4,5,1,0,0,-939.1292114257812,201.8556365966797,-1315.069091796875,250.83297729492188,-1319.304443359375,252.86624145507812,-1325.10400390625,252.82711791992188,-1313.97314453125,251.28067016601562,-1322.64794921875,255.30735778808594,-1314.138671875,252.00791931152344,99.69558185102487,-0.03144179657101631,-0.04716269485652447,0.9677502512931824,0.9612154960632324,-0.2910595238208771,0,18,0.34442660212516785,0.016235508024692535,0.0174490325152874,0.6218888759613037,3,-1314.6314697265625,251.17919921875,0.39225029945373535,-0.3968908488750458,-0.4389986991882324,0.1313498318195343,7.0,7.0,-1315.3651698447532,250.42203160433482,378.7278137207031,379.3576032340487
823,823,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000823.jpg,4,5,1,0,0,-935.9391479492188,201.4608917236328,-1314.6314697265625,251.17919921875,-1319.790283203125,253.8934326171875,-1324.94921875,253.20965576171875,-1313.9248046875,251.27633666992188,-1322.64794921875,255.30735778808594,-1314.2833251953125,251.31446838378906,99.53474633435316,-0.10722384601831436,-0.16083576902747154,0.976062536239624,0.9619859457015991,-0.28837281465530396,0,18,0.3446076810359955,0.016111843287944794,0.017317181453108788,0.6219632625579834,3,-1314.4537353515625,251.31851196289062,0.1580144613981247,-0.16133499145507812,-0.23423583805561066,0.23555585741996765,7.0,7.0,-1315.2084332899642,250.57619654310525,381.7840576171875,382.43627439142
824,824,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000824.jpg,4,5,1,0,0,-932.447021484375,201.02877807617188,-1314.4537353515625,251.31851196289062,-1319.8201904296875,253.91265869140625,-1325.18603515625,253.19485473632812,-1313.9183349609375,251.29917907714844,-1322.64794921875,255.30735778808594,-1314.4058837890625,251.3543701171875,99.35618733715695,-0.1190393716096878,-0.1785590574145317,0.9713011980056763,0.9628323912620544,-0.28538739681243896,0,18,0.34416618943214417,0.016075225546956062,0.01729010045528412,0.6224685907363892,3,-1314.3924560546875,251.38064575195312,0.0684962272644043,-0.05407426506280899,-0.0895182341337204,0.10726072639226913,7.0,7.0,-1315.0681122229003,250.71453517132213,385.2500915527344,385.8336086139426
825,825,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000825.jpg,4,5,1,0,0,-929.2332763671875,200.63111877441406,-1314.3924560546875,251.38064575195312,-1320.0928955078125,253.88470458984375,-1325.920166015625,253.1008758544922,-1313.989501953125,251.27810668945312,-1322.64794921875,255.30735778808594,-1314.389404296875,251.40419006347656,99.14855227442476,-0.13842317461967468,-0.20763476192951202,0.9833941459655762,0.9638048410415649,-0.28191229701042175,0,18,0.3428215980529785,0.016165832057595253,0.01742456667125225,0.6235880255699158,3,-1314.4342041015625,251.38714599609375,0.0018694703467190266,0.0422096848487854,-0.06662675738334656,0.09628394991159439,7.0,7.0,-1314.9591010150366,250.83020196271096,388.53045654296875,388.97861091994343
826,826,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000826.jpg,4,5,1,0,0,-925.8334350585938,200.18838500976562,-1314.4342041015625,251.38714599609375,-1320.017578125,253.92843627929688,-1325.719482421875,253.15310668945312,-1313.960693359375,251.30787658691406,-1322.64794921875,255.30735778808594,-1314.5274658203125,251.36582946777344,99.028789337732,-0.07984180748462677,-0.11976271122694016,0.9647307395935059,0.9643599987030029,-0.2799062132835388,0,18,0.3426009714603424,0.0161734689027071,0.01744096167385578,0.6237845420837402,3,-1314.4259033203125,251.40957641601562,0.023207256570458412,-0.005783589091151953,0.021337786689400673,-0.04799327254295349,7.0,7.0,-1314.8674086659794,250.92983518530912,391.9537353515625,392.3291059642009
827,827,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000827.jpg,4,5,1,0,0,-922.427490234375,199.74485778808594,-1314.4259033203125,251.40957641601562,-1319.91552734375,253.9678192138672,-1325.58984375,253.1846466064453,-1313.925537109375,251.32763671875,-1322.64794921875,255.30735778808594,-1314.392578125,251.43997192382812,98.75831643196854,-0.18031567335128784,-0.27047351002693176,0.9855993986129761,0.9655982851982117,-0.27537116408348083,0,18,0.34292072057724,0.016136936843395233,0.017394211143255234,0.6235480904579163,3,-1314.3966064453125,251.43063354492188,0.02415139228105545,-0.026803351938724518,0.0009441357105970383,-0.021019762381911278,7.0,7.0,-1314.7864462725154,251.015955921485,395.36212158203125,395.694675080603
828,828,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000828.jpg,4,5,1,0,0,-919.3170166015625,199.33981323242188,-1314.3966064453125,251.43063354492188,-1319.900634765625,253.94496154785156,-1325.41357421875,253.18429565429688,-1313.9105224609375,251.31265258789062,-1322.64794921875,255.30735778808594,-1314.3568115234375,251.4510040283203,98.59216108424451,-0.1107708066701889,-0.16615621000528336,0.978871762752533,0.9663483500480652,-0.27258217334747314,0,18,0.34323567152023315,0.016107944771647453,0.017353637143969536,0.623302698135376,3,-1314.3734130859375,251.4280242919922,-4.267902113497257e-05,-0.02333962917327881,-0.02419407106935978,0.0034637227654457092,7.0,7.0,-1314.715418240154,251.08681803742786,398.47552490234375,398.77017005368157
829,829,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000829.jpg,4,5,1,0,0,-915.7903442382812,198.8750457763672,-1314.3734130859375,251.4280242919922,-1319.740966796875,253.99911499023438,-1321.474853515625,253.4962158203125,-1313.810302734375,251.37185668945312,-1322.64794921875,255.30735778808594,-1314.353271484375,251.41358947753906,98.21669926790878,-0.2503078579902649,-0.37546178698539734,0.9837663769721985,0.9680132865905762,-0.2662714719772339,0,18,0.34337204694747925,0.016036614775657654,0.01727760024368763,0.6233136653900146,3,-1314.2310791015625,251.469970703125,0.057345494627952576,-0.13685743510723114,0.057388175278902054,-0.11351780593395233,7.0,7.0,-1314.6321279450208,251.15270760955644,401.89703369140625,402.25330621030184
830,830,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000830.jpg,4,5,1,0,0,-912.5764770507812,198.4514923095703,-1314.2310791015625,251.469970703125,-1319.7344970703125,253.97100830078125,-1321.0574951171875,253.49267578125,-1313.78564453125,251.35191345214844,-1322.64794921875,255.30735778808594,-1314.0291748046875,251.53419494628906,97.95784927358982,-0.17256639897823334,-0.25884959846735,0.9857511520385742,0.9691368937492371,-0.26191407442092896,0,18,0.34416794776916504,0.016017578542232513,0.017235100269317627,0.6225793957710266,3,-1314.1595458984375,251.47140502929688,0.009292664006352425,-0.07094154506921768,-0.0480528324842453,0.06591589003801346,7.0,7.0,-1314.55085948043,251.20751301352507,405.0679931640625,405.42151133137185
831,831,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000831.jpg,4,5,1,0,0,-909.349609375,198.0262451171875,-1314.1595458984375,251.47140502929688,-1319.61328125,253.99188232421875,-1320.6177978515625,253.534423828125,-1313.7080078125,251.3980712890625,-1322.64794921875,255.30735778808594,-1314.1234130859375,251.45257568359375,97.75507013002624,-0.1351863443851471,-0.20277951657772064,0.9852437376976013,0.9700033068656921,-0.25849682092666626,0,18,0.34484976530075073,0.016006868332624435,0.017205050215125084,0.6219382882118225,3,-1314.0770263671875,251.50161743164062,0.03910442069172859,-0.07869628816843033,0.029811756685376167,-0.0077547430992126465,7.0,7.0,-1314.4693758737974,251.25808923550048,408.2449035644531,408.6020734605693
832,832,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000832.jpg,4,5,1,0,0,-905.9432373046875,197.57745361328125,-1314.0770263671875,251.50161743164062,-1319.5615234375,253.98109436035156,-1319.7225341796875,253.5675048828125,-1313.64111328125,251.3812255859375,-1322.64794921875,255.30735778808594,-1313.989013671875,251.5462188720703,97.95377771956149,0.1324719339609146,0.19870790094137192,0.9877344369888306,0.969154417514801,-0.26184549927711487,0,18,0.34559574723243713,0.01595568098127842,0.017129287123680115,0.6213192939758301,3,-1313.9903564453125,251.50177001953125,0.0096833985298872,-0.08612740784883499,-0.029421022161841393,-0.007431119680404663,7.0,7.0,-1314.3870003926645,251.29999426196437,411.59478759765625,411.9616717356323
833,833,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000833.jpg,4,5,1,0,0,-902.5552978515625,197.13108825683594,-1313.9903564453125,251.50177001953125,-1319.6241455078125,253.97325134277344,-1320.234130859375,253.542236328125,-1313.7147216796875,251.36746215820312,-1322.64794921875,255.30735778808594,-1313.901611328125,251.4868927001953,97.86845222516294,-0.056883879005908966,-0.08532581850886345,0.9829073548316956,0.9695203304290771,-0.260407954454422,0,18,0.3455798327922821,0.015953583642840385,0.017127355560660362,0.6213392615318298,3,-1314.015869140625,251.49270629882812,-0.011814560741186142,0.024361129850149155,-0.02149795927107334,0.11048853397369385,7.0,7.0,-1314.3231781056502,251.33313435151558,415.0361328125,415.3199357240084
834,834,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000834.jpg,4,5,1,0,0,-899.4639282226562,196.7238006591797,-1314.015869140625,251.49270629882812,-1319.51513671875,254.00634765625,-1319.975830078125,253.57308959960938,-1313.6231689453125,251.4151611328125,-1322.64794921875,255.30735778808594,-1314.097412109375,251.47903442382812,97.66654820640497,-0.13460280001163483,-0.20190420001745224,0.9826799631118774,0.9703778028488159,-0.2570040225982666,0,18,0.3459260165691376,0.015944261103868484,0.017108559608459473,0.6210212111473083,3,-1313.961669921875,251.52023315429688,0.03332056850194931,-0.05084311217069626,0.04513512924313545,-0.07520423829555511,7.0,7.0,-1314.2610106677528,251.36530915066152,418.1040954589844,418.3805851795574
835,835,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000835.jpg,4,5,1,0,0,-896.0448608398438,196.2862548828125,-1313.961669921875,251.52023315429688,-1319.5347900390625,253.96875,-1319.60009765625,253.58828735351562,-1313.691162109375,251.367919921875,-1322.64794921875,255.30735778808594,-1313.86767578125,251.56605529785156,97.39959121825488,-0.17797142267227173,-0.2669571340084076,0.9793230891227722,0.9714927673339844,-0.25249844789505005,0,18,0.3461146056652069,0.01592089980840683,0.017077265307307243,0.6208872199058533,3,-1313.978759765625,251.49996948242188,-0.02202025055885315,0.014757631346583366,-0.05534081906080246,0.06560074537992477,7.0,7.0,-1314.2124728580516,251.38846626905516,421.5653076171875,421.7824148072849
836,836,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000836.jpg,4,5,1,0,0,-892.9456176757812,195.88961791992188,-1313.978759765625,251.49996948242188,-1319.7884521484375,253.9597625732422,-1321.3299560546875,253.45401000976562,-1313.7652587890625,251.37608337402344,-1322.64794921875,255.30735778808594,-1314.031494140625,251.455810546875,97.40324979404181,0.002438525902107358,0.003657788853161037,0.9860498905181885,0.9714776277542114,-0.25256025791168213,0,18,0.3446313738822937,0.016036109998822212,0.017244035378098488,0.6220884919166565,3,-1314.06591796875,251.4960479736328,-0.013483157381415367,0.08619822561740875,0.008537093177437782,0.07144059240818024,7.0,7.0,-1314.1872702695955,251.4069667601599,424.77569580078125,424.8843441481651
837,837,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000837.jpg,4,5,1,0,0,-889.547607421875,195.4547576904297,-1314.06591796875,251.4960479736328,-1319.7222900390625,253.9718475341797,-1320.9530029296875,253.4834747314453,-1313.72216796875,251.38682556152344,-1322.64794921875,255.30735778808594,-1314.1881103515625,251.5002899169922,97.38883443557569,-0.009609815664589405,-0.014414723496884108,0.977878212928772,0.9715372920036316,-0.25231683254241943,0,18,0.34476813673973083,0.016015494242310524,0.017219411209225655,0.6219969391822815,3,-1314.061279296875,251.50198364257812,0.006409812718629837,-0.003957744222134352,0.019892970100045204,-0.09015596657991409,7.0,7.0,-1314.16560399391,251.42330651788058,428.19757080078125,428.29069738986806
838,838,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000838.jpg,4,5,1,0,0,-884.8340454101562,194.8502960205078,-1314.061279296875,251.50198364257812,-1319.74365234375,253.9705810546875,-1320.9664306640625,253.4759979248047,-1313.7056884765625,251.39749145507812,-1322.64794921875,255.30735778808594,-1314.0107421875,251.51284790039062,97.31698488547441,-0.047899726778268814,-0.07184959016740322,0.9888915419578552,0.9718336462974548,-0.25110316276550293,0,18,0.3446868062019348,0.016015155240893364,0.01722203567624092,0.6220760345458984,3,-1314.050048828125,251.51051330566406,0.009713021107017994,-0.01022427435964346,0.003303208388388157,-0.006266530137509108,7.0,7.0,-1314.1457323314828,251.43830319792013,432.9396667480469,433.0250882842078
839,839,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000839.jpg,4,5,1,0,0,-879.6517333984375,194.1857147216797,-1314.050048828125,251.51051330566406,-1320.1710205078125,253.98326110839844,-1323.5841064453125,253.29747009277344,-1313.868408203125,251.38502502441406,-1322.64794921875,255.30735778808594,-1314.0355224609375,251.5203399658203,97.28184578830668,-0.023425927385687828,-0.03513889107853174,0.9757054448127747,0.971977949142456,-0.25050950050354004,0,18,0.3428495526313782,0.016262948513031006,0.017538709565997124,0.6233487725257874,3,-1314.20361328125,251.50384521484375,-0.02351626753807068,0.15189959108829498,-0.0332292877137661,0.16212385892868042,7.0,7.0,-1314.1556859383763,251.4495742547029,438.3157653808594,438.26114861055987
840,840,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000840.jpg,4,5,1,0,0,-876.2372436523438,193.7534637451172,-1314.20361328125,251.50384521484375,-1319.94580078125,253.97665405273438,-1322.446044921875,253.38906860351562,-1313.793701171875,251.4013671875,-1322.64794921875,255.30735778808594,-1314.4395751953125,251.4895782470703,97.21488446636171,-0.04464087262749672,-0.06696130894124508,0.9767861366271973,0.9722520112991333,-0.24937789142131805,0,18,0.3431900143623352,0.01618831232190132,0.017452016472816467,0.6231696605682373,3,-1314.1849365234375,251.51290893554688,0.011062761768698692,-0.017566662281751633,0.03457903116941452,-0.16946625709533691,7.0,7.0,-1314.1607160705057,251.46046572276595,441.7401428222656,441.70925479553745
841,841,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000841.jpg,4,5,1,0,0,-872.8424072265625,193.32371520996094,-1314.1849365234375,251.51290893554688,-1319.888671875,253.98094177246094,-1322.15087890625,253.41403198242188,-1313.792724609375,251.40086364746094,-1322.64794921875,255.30735778808594,-1314.080078125,251.5298309326172,97.27117127324806,0.03752477467060089,0.05628716200590134,0.9764136672019958,0.9720216989517212,-0.2503291368484497,0,18,0.3432384431362152,0.016122277826070786,0.017380479723215103,0.6232588291168213,3,-1314.1708984375,251.51589965820312,0.004516453482210636,-0.013624018989503384,-0.006546308286488056,0.003942643292248249,7.0,7.0,-1314.1624671004856,251.46999852421655,445.1484680175781,445.13412081122783
842,842,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000842.jpg,4,5,1,0,0,-869.7149658203125,192.9278106689453,-1314.1708984375,251.51589965820312,-1320.0802001953125,253.95562744140625,-1322.983642578125,253.35269165039062,-1313.896484375,251.35548400878906,-1322.64794921875,255.30735778808594,-1314.1591796875,251.51585388183594,97.39782819008059,0.08443760126829147,0.1266564019024372,0.9780164957046509,0.9715001583099365,-0.25246870517730713,0,18,0.34268832206726074,0.016209464520215988,0.01748795062303543,0.6236142516136169,3,-1314.2496337890625,251.48751831054688,-0.036868300288915634,0.07513643801212311,-0.041384752839803696,0.08876045793294907,7.0,7.0,-1314.1774568847893,251.4730113473767,448.37518310546875,448.30173598338644
843,843,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000843.jpg,4,5,1,0,0,-866.3060302734375,192.45855712890625,-1314.2496337890625,251.48751831054688,-1321.60693359375,253.69595336914062,-1327.493408203125,252.8326873779297,-1314.4862060546875,251.15554809570312,-1322.64794921875,255.30735778808594,-1314.374755859375,251.44345092773438,97.42962160352063,0.02119571343064308,0.03179357014596462,0.962051510810852,0.9713683724403381,-0.25300559401512146,0,18,0.34234392642974854,0.01719893142580986,0.01851681061089039,0.6219403147697449,3,-1314.7685546875,251.34393310546875,-0.1997838020324707,0.49998199939727783,-0.16291549801826477,0.4248455762863159,7.0,7.0,-1314.2791061353196,251.45081416361197,452.3119812011719,451.8406390390359
844,844,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000844.jpg,4,5,1,0,0,-863.181396484375,192.0284423828125,-1314.7685546875,251.34393310546875,-1321.59716796875,253.69656372070312,-1326.8623046875,252.87535095214844,-1314.500732421875,251.15135192871094,-1322.64794921875,255.30735778808594,-1315.507568359375,251.1427459716797,97.15032248373902,-0.1861993819475174,-0.2792990729212761,0.9703271985054016,0.9725149869918823,-0.24828651547431946,0,18,0.34198588132858276,0.017304209992289543,0.01862630993127823,0.6220836043357849,3,-1314.9454345703125,251.29336547851562,-0.06971368193626404,0.17024564743041992,0.13007012009620667,-0.3297363519668579,7.0,7.0,-1314.3936925636795,251.42373820297803,455.6347961425781,455.10475420360405
845,845,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000845.jpg,4,5,1,0,0,-859.7680053710938,191.55857849121094,-1314.9454345703125,251.29336547851562,-1321.8277587890625,253.59173583984375,-1328.282470703125,252.7187957763672,-1314.61376953125,251.08609008789062,-1322.64794921875,255.30735778808594,-1314.9512939453125,251.289306640625,96.80952467387155,-0.22719860076904297,-0.34079790115356445,0.968211829662323,0.9738827347755432,-0.24252036213874817,0,18,0.34232303500175476,0.017385514453053474,0.018695197999477386,0.6215962767601013,3,-1315.1082763671875,251.2311248779297,-0.0797719731926918,0.1550089418888092,-0.010058291256427765,-0.015236705541610718,7.0,7.0,-1314.5165773176652,251.3906150885907,459.2336730957031,458.66778423041256
846,846,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000846.jpg,4,5,1,0,0,-856.57373046875,191.12693786621094,-1315.1082763671875,251.2311248779297,-1321.821533203125,253.59767150878906,-1327.156982421875,252.79275512695312,-1313.24365234375,252.072998046875,-1322.64794921875,255.30735778808594,-1315.2640380859375,251.16305541992188,96.53834956955714,-0.18078359961509705,-0.27117539942264557,0.9820071458816528,0.9749464392662048,-0.23792606592178345,0,18,0.3422824442386627,0.01739402487874031,0.018704023212194443,0.6216195821762085,3,-1314.2913818359375,251.82484436035156,0.6799579858779907,-0.7466435432434082,0.7597299814224243,-0.901652455329895,7.0,7.0,-1314.4778511511402,251.46528814579096,461.7247009277344,461.86242567714277
