sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_switched_after_frame,gt_x,gt_y,prediction_x,prediction_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_measurement_x,visual_measurement_y,measurement_var_x,measurement_var_y,final_x,final_y,vx,vy,error_m
962,962,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000962.jpg,14,15,0,-522.7767333984375,198.78321838378906,246.81059025910258,-378.8846929121234,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.69140625,-383.4595947265625,25.10128402709961,23.764657974243164,245.98139276784,-380.69452212728606,-0.001881169721964393,-0.003931747062204283,962.6959583869183
963,963,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000963.jpg,14,15,0,-522.7767333984375,198.78321838378906,245.97951159811802,-380.6984538743483,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.3631591796875,-384.43505859375,25.095802307128906,23.75963020324707,245.34701436594648,-382.17676194600864,-0.15082109042737754,-0.356534175771702,963.0828576111205
964,964,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000964.jpg,14,15,0,-522.7767333984375,198.78321838378906,245.1961932755191,-382.5332961217803,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.50067138671875,-372.9413757324219,25.090858459472656,23.755094528198242,246.88066121073228,-378.7382921400287,0.24585039924142674,0.5486728011435209,962.2388477889923
965,965,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000965.jpg,14,15,0,-521.541015625,208.6238555908203,247.1265116099737,-378.18961933888517,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.6653289794922,-383.4711608886719,25.08704376220703,23.75159454345703,246.16336593669567,-380.27926691769767,0.01903208138754886,0.050217610971354965,967.5623520834758
966,966,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000966.jpg,14,15,0,-521.541015625,208.6238555908203,246.1823980180832,-380.2290493067263,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.35043334960938,-384.43414306640625,25.08176040649414,23.746749877929688,245.46544563932036,-381.892891834582,-0.14981534429411358,-0.3466838916413093,967.992221358773
967,967,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000967.jpg,14,15,0,-521.541015625,208.6238555908203,245.31563029502624,-382.2395757262233,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49691772460938,-372.9093933105469,25.077404022216797,23.74275016784668,246.95205121807527,-378.5477762042027,0.23559041550755783,0.5340142676147266,967.1360395366855
968,968,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000968.jpg,14,15,0,-520.2542114257812,218.59808349609375,247.1876416335828,-378.01376193658797,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.6573944091797,-383.4699401855469,25.07577133178711,23.741254806518555,246.19741911721792,-380.1726095490307,0.002365464818807672,0.018987987093755487,972.612175952862
969,969,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000969.jpg,14,15,0,-520.2542114257812,218.59808349609375,246.19978458203673,-380.153621561937,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.3185577392578,-384.5107116699219,25.075353622436523,23.740873336791992,245.46358688190008,-381.8775300837688,-0.17103571081933264,-0.3922908903767048,973.0851499993591
970,970,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000970.jpg,14,15,0,-519.069580078125,228.2828826904297,245.29255117108076,-382.26982097414555,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49139404296875,-372.9484558105469,25.07778549194336,23.743104934692383,246.93558558467257,-378.58206219676066,0.21596718998391798,0.487529843063272,977.26607183255
971,971,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000971.jpg,14,15,0,-519.069580078125,228.2828826904297,247.1515527746565,-378.0945323536974,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.6381072998047,-383.644775390625,25.085329055786133,23.75002670288086,246.1681938974655,-380.28998232990085,-0.015655831311384344,-0.03625997685177834,977.7268446545642
972,972,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000972.jpg,14,15,0,-519.069580078125,228.2828826904297,246.1525380661541,-380.32624230675265,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.39773559570312,-384.6382751464844,25.09879493713379,23.762388229370117,245.46616405777266,-382.03149207808275,-0.17732233277491455,-0.4430881626414984,978.2630219478353
973,973,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000973.jpg,14,15,0,-518.232177734375,236.58731079101562,245.28884172499775,-382.47458024072426,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49276733398438,-373.0408935546875,25.110042572021484,23.772706985473633,246.9329726020263,-378.7443255204891,0.2099062565230152,0.4467965847276161,981.8914043493413
974,974,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000974.jpg,14,15,0,-518.232177734375,236.58731079101562,247.14287885854932,-378.2975289357615,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.69537353515625,-383.6524658203125,25.120071411132812,23.781911849975586,246.18574081269895,-380.41482790541335,-0.015499867920612198,-0.058258151778298295,982.3575689899317
975,975,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000975.jpg,14,15,0,-518.232177734375,236.58731079101562,246.17024094477833,-380.47308605719167,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.36846923828125,-384.6607360839844,25.12726593017578,23.788516998291016,245.46563269254838,-382.1288377355337,-0.18141819489458988,-0.4531773118957446,982.8753827919408
976,976,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000976.jpg,14,15,0,-517.69091796875,242.7098846435547,245.2842144976538,-382.5820150474294,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49090576171875,-372.9978942871094,25.130769729614258,23.79173469543457,246.92938738738675,-378.7923668308655,0.20594330346940903,0.45062107944293484,985.3472788568938
977,977,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000977.jpg,14,15,0,-517.69091796875,242.7098846435547,247.13533069085616,-378.34174575142254,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.62657165527344,-383.752685546875,25.134014129638672,23.794710159301758,246.15418194620236,-380.48130250784516,-0.02505411829454382,-0.05960796191062012,985.8126558364194
978,978,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000978.jpg,14,15,0,-517.69091796875,242.7098846435547,246.1291278279078,-380.5409104697558,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.28170776367188,-384.792724609375,25.136587142944336,23.797069549560547,245.40661938365884,-382.22213789462876,-0.1951491617561483,-0.46051657368241133,986.3355840214707
979,979,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000979.jpg,14,15,0,-518.16064453125,246.50587463378906,245.2114702219027,-382.68265446831117,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48599243164062,-373.0396423339844,25.140361785888672,23.800533294677734,246.8831259613255,-378.86982457802407,0.19838211062292857,0.4486654847483655,988.1228344361649
980,980,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000980.jpg,14,15,0,-518.16064453125,246.50587463378906,247.08150807194843,-378.4211590932757,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.6065673828125,-383.83367919921875,25.143096923828125,23.803041458129883,246.1136332174789,-380.5612369243344,-0.02946224582396778,-0.06162827863215975,988.5991776378278
981,981,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000981.jpg,14,15,0,-518.16064453125,246.50587463378906,246.08417097165494,-380.6228652029666,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.3238983154297,-384.8116455078125,25.148019790649414,23.807559967041016,245.3958289400327,-382.278973209374,-0.19149835948989727,-0.4565111133373091,989.1354169460578
982,982,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000982.jpg,14,15,0,-520.7648315429688,248.18679809570312,245.2043305805428,-382.7354843227113,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.4788055419922,-373.1109313964844,25.147520065307617,23.80710220336914,246.8759657025694,-378.92995785727993,0.2019934383146991,0.45085258462135713,991.2355013783348
983,983,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000983.jpg,14,15,0,-520.7648315429688,248.18679809570312,247.0779591408841,-378.47910527265856,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.60275268554688,-383.890380859375,25.14569091796875,23.805423736572266,246.10990087207992,-380.61885932080514,-0.02587609180837902,-0.059325036015398736,991.7123625404997
984,984,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000984.jpg,14,15,0,-520.7648315429688,248.18679809570312,246.08402478027153,-380.67818435682057,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.3405303955078,-384.83929443359375,25.14761734008789,23.80718994140625,245.40217519197742,-382.3235105151493,-0.1863743481356189,-0.45161459791575587,992.2475152267904
985,985,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000985.jpg,14,15,0,-525.6464233398438,249.16641235351562,245.2158008438418,-382.77512511306503,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.4864044189453,-373.14776611328125,25.14684295654297,23.806480407714844,246.8860121881602,-378.9682946712737,0.20676915995530012,0.45603111236810445,995.6704144002409
986,986,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000986.jpg,14,15,0,-525.6464233398438,249.16641235351562,247.09278134811552,-378.5122635589056,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.64407348632812,-383.81707763671875,25.1469783782959,23.806602478027344,246.13510685903606,-380.60987634795293,-0.018653439303905034,-0.044093303748987234,996.1249440540679
987,987,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000987.jpg,14,15,0,-525.6464233398438,249.16641235351562,246.11645341973215,-380.6539696517019,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.37432861328125,-384.68621826171875,25.15121078491211,23.81048583984375,245.43518785529238,-382.24823390220473,-0.17901357971741866,-0.4242069871859943,996.6199409150529
988,988,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000988.jpg,14,15,0,-533.0095825195312,250.5133819580078,245.25617427557498,-382.6724408893907,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49005126953125,-373.0742492675781,25.153331756591797,23.812435150146484,246.91182940860165,-378.8775684007154,0.21069984462148905,0.4805791129301094,1002.2027625073827
989,989,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000989.jpg,14,15,0,-533.0095825195312,250.5133819580078,247.12252925322315,-378.3969892877853,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.7205352783203,-383.6359558105469,25.15525245666504,23.814197540283203,246.18323845906534,-380.4683229864787,-0.01038960846873943,-0.013266724972878285,1002.6362073250867
990,990,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000990.jpg,14,15,0,-533.0095825195312,250.5133819580078,246.1728488505966,-380.4815897114516,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.34588623046875,-384.786376953125,25.158964157104492,23.817604064941406,245.45846097402566,-382.18348662509004,-0.17853823225525234,-0.4190237652697827,1003.1539374669993
991,991,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000991.jpg,14,15,0,-542.1599731445312,251.90487670898438,245.2799227417704,-382.60251039035984,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.484375,-373.0731201171875,25.160802841186523,23.81928825378418,246.92397499351685,-378.8350524059513,0.20841976733083228,0.47917093454558424,1010.1912370383361
992,992,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000992.jpg,14,15,0,-542.1599731445312,251.90487670898438,247.1323947608477,-378.35588147140567,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.66195678710938,-383.7470703125,25.163677215576172,23.82192611694336,246.16641789888857,-380.48723182980143,-0.01893502230029981,-0.02894922719239157,1010.6326126529235
993,993,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000993.jpg,14,15,0,-551.99462890625,252.96241760253906,246.14748287658827,-380.51618105699384,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.349853515625,-384.7386474609375,25.163352966308594,23.821630477905273,245.44454861188726,-382.185569527949,-0.1843752405549414,-0.42692657421615726,1019.4715333920383
994,994,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000994.jpg,14,15,0,-551.99462890625,252.96241760253906,245.26017337133231,-382.61249610216515,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.481689453125,-373.0865173339844,25.159391403198242,23.817996978759766,246.91111492811697,-378.84591320063925,0.20417809610087087,0.47100111153290897,1018.5441347353787
995,995,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000995.jpg,14,15,0,-551.99462890625,252.96241760253906,247.11529302421783,-378.3749120891063,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.6533203125,-383.70721435546875,25.157546997070312,23.816303253173828,246.1524546714359,-380.48334174342,-0.02242880218358337,-0.03163528468556026,1018.9662884791352
996,996,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000996.jpg,14,15,0,-562.0130615234375,253.9420166015625,246.1300258692523,-380.51497702810553,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.29513549804688,-384.6416015625,25.145912170410156,23.80562973022461,245.41225004429123,-382.1470654512955,-0.19136175854695878,-0.4207201296133694,1027.8837259471964
997,997,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000997.jpg,14,15,0,-562.0130615234375,253.9420166015625,245.22088828574428,-382.56778558090883,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49008178710938,-372.9190979003906,25.13330078125,23.794055938720703,246.89123358972225,-378.75102127875374,0.20178227611030444,0.48922572713162943,1026.950163754182
998,998,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000998.jpg,14,15,0,-562.0130615234375,253.9420166015625,247.09301586583254,-378.26179555162213,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.63003540039062,-383.4872741699219,25.122032165527344,23.783714294433594,246.12925984611655,-380.32906434243523,-0.025071930245230384,-0.00366513802147328,1027.3236178101033
999,999,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000999.jpg,14,15,0,-572.031494140625,255.14427185058594,246.10418791587134,-380.3327294804567,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.33346557617188,-384.450927734375,25.11198616027832,23.77449607849121,245.41126478625182,-381.9620461108582,-0.18819215674223716,-0.3921742945805632,1036.3962198446948
1000,1000,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001000.jpg,14,15,0,-572.031494140625,255.14427185058594,245.22307262950957,-382.35422040543875,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.4973907470703,-372.8904113769531,25.105566024780273,23.76860237121582,246.8956857807863,-378.6100234352879,0.20559712126753393,0.5007172830312695,1035.5125459439544
1001,1001,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001001.jpg,14,15,0,-572.031494140625,255.14427185058594,247.10128290205384,-378.10930615225664,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.69717407226562,-383.4110412597656,25.10158920288086,23.76495361328125,246.1605475085187,-380.2067788105942,-0.015904399421796084,0.0004803381025032527,1035.9098293742848
1002,1002,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001002.jpg,14,15,0,-581.845703125,256.4578552246094,246.1446431090969,-380.2062984724917,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.69442749023438,-383.4207763671875,25.097877502441406,23.761547088623047,245.57716998943707,-381.47800952137845,-0.14952897809888105,-0.3028378182603076,1044.7922178510717
1003,1003,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001003.jpg,14,15,0,-581.845703125,256.4578552246094,245.42764101133818,-381.78084733963874,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.37020874023438,-384.4676208496094,25.094053268432617,23.75803565979004,245.01385598957822,-382.84381104779885,-0.2469694511568028,-0.5563803827951853,1045.1810135081064
1004,1004,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001004.jpg,14,15,0,-581.845703125,256.4578552246094,244.7668865384214,-383.400191430594,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.50172424316406,-372.9088134765625,25.090646743774414,23.75490951538086,246.61971551077795,-379.2494303503603,0.1893635724435731,0.4337160145515543,1044.2598827918512
1005,1005,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001005.jpg,14,15,0,-591.6088256835938,257.77142333984375,246.80907908322152,-378.8157143358087,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.6936798095703,-383.43060302734375,25.088268280029297,23.752727508544922,245.98128560469334,-380.641525708176,-0.005584787719367379,-0.0018157808249140706,1053.1515978434038
1006,1006,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001006.jpg,14,15,0,-591.6088256835938,257.77142333984375,245.97570081697398,-380.64334148900093,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.36109924316406,-384.4548034667969,25.083621978759766,23.748462677001953,245.34383780619018,-382.15138268538027,-0.15439494669038561,-0.36155580230340273,1053.5610844150613
1007,1007,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001007.jpg,14,15,0,-591.6088256835938,257.77142333984375,245.1894428594998,-382.5129384876837,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49703979492188,-372.9001159667969,25.078460693359375,23.743728637695312,246.875294619062,-378.70930860891116,0.24265218141796613,0.5458184038090019,1052.6933751770937
1008,1008,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001008.jpg,14,15,0,-601.4945068359375,259.1851806640625,247.11794680047996,-378.16349020510216,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.669921875,-383.4429931640625,25.07697105407715,23.742361068725586,246.15990864589588,-380.25241910123003,0.01700953389889895,0.04747682254533897,1061.790210954804
1009,1009,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001009.jpg,14,15,0,-601.4945068359375,259.1851806640625,246.17691817979477,-380.2049422786847,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.3418426513672,-384.48834228515625,25.07805824279785,23.743358612060547,245.4588130971845,-381.89962235556254,-0.15212808298380903,-0.3568239655010927,1062.2239174526474
1010,1010,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001010.jpg,14,15,0,-601.4945068359375,259.1851806640625,245.3066850142007,-382.2564463210636,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49615478515625,-372.9779052734375,25.07673454284668,23.742145538330078,246.94614819102438,-378.5854222506751,0.23402687270946998,0.518989202920145,1061.415511025163
1011,1011,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001011.jpg,14,15,0,-611.4108276367188,260.4764709472656,247.18017506373386,-378.06643304775497,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.67129516601562,-383.55059814453125,25.075824737548828,23.741310119628906,246.19837005579782,-380.23623867841934,0.00277248319870127,0.001323255347702168,1070.5168435119035
1012,1012,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001012.jpg,14,15,0,-611.4108276367188,260.4764709472656,246.20114253899652,-380.23491542307164,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.32765197753906,-384.5290832519531,25.073272705078125,23.738971710205078,245.46795143806676,-381.9339760198703,-0.16992471737164744,-0.40403668251771485,1070.9493099121034
1013,1013,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001013.jpg,14,15,0,-611.4108276367188,260.4764709472656,245.2980267206951,-382.33801270238797,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.49546813964844,-372.9933166503906,25.07746124267578,23.742815017700195,246.94048050215005,-378.6410931212109,0.21694627468825367,0.4779798154156214,1070.1580392094106
1014,1014,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001014.jpg,14,15,0,-621.3577270507812,261.7789001464844,247.1574267768383,-378.16311330579526,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.676513671875,-383.5230407714844,25.078304290771484,23.743589401245117,246.18664691944204,-380.2835952870163,-0.011715060635034885,-0.027926604536204103,1079.2949035595789
1015,1015,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001015.jpg,14,15,0,-621.3577270507812,261.7789001464844,246.174931858807,-380.3115218915525,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.35519409179688,-384.478515625,25.077266693115234,23.74263572692871,245.46283798201483,-381.9601288224158,-0.1794429589497454,-0.4212491395476002,1079.7119196256
1016,1016,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001016.jpg,14,15,0,-621.3577270507812,261.7789001464844,245.28339502306508,-382.38137796196344,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48809814453125,-372.95684814453125,25.07660675048828,23.74203109741211,246.92879149509596,-378.6526524412721,0.20811442473104788,0.4683402736915426,1078.9226347790116
1017,1017,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001017.jpg,14,15,0,-631.2944946289062,262.97003173828125,247.136905919827,-378.1843121675806,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.61187744140625,-383.4891357421875,25.07347869873047,23.73916244506836,246.14873676237983,-380.2832533104455,-0.02463905378214501,-0.03241895149160218,1087.9712372302681
1018,1018,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001018.jpg,14,15,0,-631.2944946289062,262.97003173828125,246.12409770859767,-380.3156722619371,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.30218505859375,-384.5137023925781,25.07404899597168,23.73968505859375,245.41112541480695,-381.97661866077374,-0.19257421493401036,-0.4286864083666481,1088.3790360334915
1019,1019,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001019.jpg,14,15,0,-641.1087036132812,264.1722717285156,245.21855119987293,-382.4053050691404,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48948669433594,-372.92010498046875,25.068910598754883,23.734968185424805,246.89009393075764,-378.6520839110221,0.20114841945612252,0.46676245809145905,1096.2504351848834
1020,1020,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001020.jpg,14,15,0,-641.1087036132812,264.1722717285156,247.09124235021378,-378.1853214529306,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.62789916992188,-383.507568359375,25.067298889160156,23.733489990234375,246.12715860153628,-380.29127174450946,-0.025940809262055164,-0.03568824052769842,1096.5950638525958
1021,1021,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001021.jpg,14,15,0,-641.1087036132812,264.1722717285156,246.1012177922742,-380.32695998503715,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.30294799804688,-384.5145263671875,25.066612243652344,23.732860565185547,245.3974403641428,-381.9838963392925,-0.1917188960857546,-0.43101928584609,1097.0008827898885
1022,1022,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001022.jpg,14,15,0,-650.8513793945312,265.4302062988281,245.20572146805705,-382.41491562513863,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.4846954345703,-372.9561767578125,25.065555572509766,23.731891632080078,246.88036064854307,-378.67227150278285,0.20275779959775297,0.4619605405033193,1104.8937862939317
1023,1023,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001023.jpg,14,15,0,-650.8513793945312,265.4302062988281,247.08311844814082,-378.21031096227955,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.6381378173828,-383.4632873535156,25.063886642456055,23.73036003112793,246.12621855715273,-380.2888584321498,-0.022652169359102414,-0.03397963983180319,1105.2248286137176
1024,1024,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001024.jpg,14,15,0,-650.8513793945312,265.4302062988281,246.10356638779362,-380.3228380719816,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.31344604492188,-384.4712829589844,25.0628604888916,23.729415893554688,245.40295958763403,-381.9643380072065,-0.18769128661899695,-0.4256456694332516,1105.6181692345583
1025,1025,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001025.jpg,14,15,0,-660.6553955078125,266.6769714355469,245.21526830101504,-382.38998367663976,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.4897003173828,-372.9288330078125,25.05975341796875,23.726566314697266,246.88826440979355,-378.6460945902789,0.20641436977475644,0.4676659860420797,1113.5876050861987
1026,1026,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001026.jpg,14,15,0,-660.6553955078125,266.6769714355469,247.0946787795683,-378.1784286042368,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.60592651367188,-383.4919738769531,25.059356689453125,23.7262020111084,246.12061663237714,-380.28100734767315,-0.02304802495035488,-0.03402836429061956,1113.910841362151
1027,1027,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001027.jpg,14,15,0,-660.6553955078125,266.6769714355469,246.09756860742678,-380.3150357119638,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.27354431152344,-384.49407958984375,25.059246063232422,23.72610092163086,245.38368444850548,-381.96866168597705,-0.19122200196474506,-0.4286039580011362,1114.2925880466557
1028,1028,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001028.jpg,14,15,0,-670.6227416992188,268.0907287597656,245.19246244654073,-382.3972656439782,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.48785400390625,-372.91326904296875,25.055988311767578,23.723112106323242,246.87370306967887,-378.6442474203884,0.2048417367553463,0.46692078192073755,1122.5265500549692
1029,1029,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001029.jpg,14,15,0,-670.6227416992188,268.0907287597656,247.07854480643422,-378.17732663846766,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.62551879882812,-383.489990234375,25.057777404785156,23.72475242614746,246.1184896962499,-380.2795057372825,-0.02132954792518041,-0.03469656282929606,1122.85281596576
1030,1030,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001030.jpg,14,15,0,-670.6227416992188,268.0907287597656,246.09716014832472,-380.3142023001118,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.2904052734375,-384.47320556640625,25.059429168701172,23.726268768310547,245.39006835321322,-381.9598238645083,-0.18790843175642818,-0.42737359953018667,1123.229802465763
1031,1031,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001031.jpg,14,15,0,-680.7330932617188,269.5267639160156,245.2021599214568,-382.3871974640385,250.28359985351562,-368.4430236816406,250.28359985351562,-368.4430236816406,249.4861297607422,-372.9476013183594,25.059070587158203,23.72593879699707,246.87877569771422,-378.6520786341518,0.20707286097106353,0.4638952345577076,1131.635803323705
1032,1032,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001032.jpg,14,15,0,-680.7330932617188,269.5267639160156,247.08584855868529,-378.1881833995941,250.28359985351562,-368.4430236816406,239.33721923828125,-392.1651611328125,244.63064575195312,-383.46539306640625,25.05742645263672,23.72443389892578,246.12491361461022,-380.2763927681108,-0.019305590800953565,-0.03438821630488592,1131.9496045970493
