sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_branch_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,waypoint_x,waypoint_y,global_top1_x,global_top1_y,polynomial_x,polynomial_y,heading_deg,raw_image_rotation_deg,image_heading_delta_deg,image_rotation_confidence,heading_current_leg_similarity,heading_next_leg_similarity,heading_switched_leg,forward_candidate_count,branch_hold,branch_local,branch_recovery,branch_waypoint,selected_branch,visual_x,visual_y,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
584,584,/yh/study/new_data/model_dataset_flight/vi/vi_000584.jpg,7,8,0,0,0,-329.4218444824219,144.74349975585938,-220.19110107421875,89.15324401855469,-235.37158203125,100.95779418945312,-263.98150634765625,84.69292449951172,-410.3314208984375,208.24667358398438,-263.8512268066406,86.86296081542969,-231.97970581054688,95.78789520263672,142.62941309814667,-0.025879792869091034,-0.03881968930363655,0.9425637125968933,0.9997850060462952,0.980764627456665,0,18,0.8708503842353821,0.09884337335824966,0.016816988587379456,0.013489312492311,0,-224.99290466308594,91.85153198242188,5.468695640563965,0.6568472385406494,-4.39317512512207,-0.5219495296478271,7.0,7.0,-201.53747825824823,78.88925616094286,117.05966186523438,143.84433434799288
585,585,/yh/study/new_data/model_dataset_flight/vi/vi_000585.jpg,7,8,0,0,0,-326.3731689453125,143.28492736816406,-224.99290466308594,91.85153198242188,-240.09010314941406,98.6279296875,-265.498046875,88.26361083984375,-410.33050537109375,208.24545288085938,-263.8512268066406,86.86296081542969,-227.86767578125,93.46370697021484,142.53484000617388,-0.06304924190044403,-0.09457386285066605,0.9664915204048157,0.9997493624687195,0.981085479259491,0,18,0.8880589008331299,0.09629024565219879,0.010226648300886154,0.005424144212156534,0,-227.86611938476562,93.09867858886719,3.055358409881592,0.6895816326141357,-2.413337230682373,0.03273439407348633,7.0,7.0,-206.0651327778826,81.33280633765095,110.55450439453125,135.32216694482454
586,586,/yh/study/new_data/model_dataset_flight/vi/vi_000586.jpg,7,8,0,0,0,-323.5925598144531,141.95462036132812,-227.86611938476562,93.09867858886719,-240.08981323242188,98.95877075195312,-279.2645568847656,103.8655014038086,-410.3495788574219,208.23004150390625,-306.1894836425781,125.19757843017578,-229.77503967285156,93.62025451660156,142.33075028120538,-0.13605894148349762,-0.20408841222524643,0.9519435167312622,0.9996631741523743,0.9817687273025513,0,18,0.8910691738128662,0.09527701884508133,0.009106995537877083,0.004546815063804388,0,-230.3285675048828,94.2785415649414,2.684089183807373,0.5013920664787292,-0.37126922607421875,-0.1881895661354065,7.0,7.0,-210.23764017678943,83.55904415714849,104.74340057373047,127.5122783353797
587,587,/yh/study/new_data/model_dataset_flight/vi/vi_000587.jpg,7,8,0,0,0,-320.7728271484375,140.6655731201172,-230.3285675048828,94.2785415649414,-242.665283203125,94.2684097290039,-267.58990478515625,90.25253295898438,-410.34649658203125,208.23388671875,-263.8512268066406,86.86296081542969,-232.58563232421875,95.42476654052734,142.29132795373675,-0.026281025260686874,-0.03942153789103031,0.9484991431236267,0.9996452331542969,0.9818993806838989,0,18,0.8904097080230713,0.09554578363895416,0.009308588691055775,0.00473584420979023,0,-232.7066650390625,94.7797622680664,2.215367555618286,0.9993584752082825,-0.4687216281890869,0.4979664087295532,7.0,7.0,-214.10156849274745,85.48863614878657,99.30335235595703,120.096843408673
588,588,/yh/study/new_data/model_dataset_flight/vi/vi_000588.jpg,7,8,0,0,0,-317.9525146484375,139.3762664794922,-232.7066650390625,94.7797622680664,-242.67637634277344,94.21784210205078,-265.985107421875,88.52352142333984,-410.40985107421875,208.05810546875,-263.8512268066406,86.86296081542969,-235.04258728027344,94.94166564941406,142.3143665229903,0.015358036383986473,0.02303705457597971,0.9610292911529541,0.9996557831764221,0.9818231463432312,0,18,0.8995612263679504,0.09026312828063965,0.007046683691442013,0.0031290173064917326,0,-234.39710998535156,95.0394058227539,1.5177161693572998,0.788388729095459,-0.6976513862609863,-0.2109697461128235,7.0,7.0,-217.59172963421503,87.13105230207495,94.58997344970703,113.14525873016147
589,589,/yh/study/new_data/model_dataset_flight/vi/vi_000589.jpg,7,8,0,0,0,-314.8506774902344,137.958251953125,-234.39710998535156,95.0394058227539,-244.8131866455078,93.49879455566406,-263.6843566894531,84.66165161132812,-410.29644775390625,208.33901977539062,-263.8512268066406,86.86296081542969,-235.7437286376953,95.17826080322266,142.11055205528695,-0.13587594032287598,-0.20381391048431396,0.9669535756111145,0.9995561838150024,0.9824920892715454,0,18,0.8820173740386963,0.09927622973918915,0.011799837462604046,0.006906517781317234,0,-236.99160766601562,95.54650115966797,2.3935019969940186,1.1223692893981934,0.8757858276367188,0.3339805603027344,7.0,7.0,-220.92786631627766,88.57823086597195,88.66110229492188,106.11258615916591
590,590,/yh/study/new_data/model_dataset_flight/vi/vi_000590.jpg,7,8,0,0,0,-310.1631164550781,135.9050750732422,-236.99160766601562,95.54650115966797,-245.00152587890625,93.47750091552734,-268.7637939453125,91.77496337890625,-410.4981994628906,207.8314208984375,-301.4581298828125,125.16765594482422,-240.0381317138672,96.17732238769531,142.07232324847558,-0.0254838690161705,-0.03822580352425575,0.9727526307106018,0.9995359182357788,0.9826160669326782,0,18,0.9161291718482971,0.0783914178609848,0.004036476835608482,0.001442943001165986,0,-237.99813842773438,95.5311050415039,0.8033275604248047,0.6066351532936096,-1.5901744365692139,-0.5157341361045837,7.0,7.0,-223.86338791442742,89.77389501111426,82.69124603271484,97.85565349081509
591,591,/yh/study/new_data/model_dataset_flight/vi/vi_000591.jpg,7,8,0,0,0,-305.904541015625,134.039794921875,-237.99813842773438,95.5311050415039,-245.63197326660156,94.42794799804688,-265.81549072265625,88.39238739013672,-410.47515869140625,207.8854522705078,-263.8512268066406,86.86296081542969,-238.210693359375,95.25446319580078,142.1009616087726,0.019092481583356857,0.028638722375035286,0.9602838754653931,0.9995511770248413,0.9825232028961182,0,18,0.9096806049346924,0.08349766582250595,0.004936090670526028,0.001885649049654603,0,-239.0980987548828,95.61561584472656,0.9377191066741943,0.5811521410942078,0.13439154624938965,-0.025483012199401855,7.0,7.0,-226.48325375029233,90.77847757227455,77.06826782226562,90.43938550048497
592,592,/yh/study/new_data/model_dataset_flight/vi/vi_000592.jpg,7,8,0,0,0,-302.87823486328125,132.73512268066406,-239.0980987548828,95.61561584472656,-246.41734313964844,95.56588745117188,-264.5028076171875,86.65750885009766,-410.4004211425781,208.08152770996094,-263.8512268066406,86.86296081542969,-240.24478149414062,95.75007629394531,141.9104356502138,-0.12701651453971863,-0.19052477180957794,0.9718320369720459,0.999445915222168,0.983136773109436,0,18,0.8986088633537292,0.09109827876091003,0.007128336001187563,0.0031644818373024464,0,-240.488037109375,95.90312194824219,1.2916123867034912,0.5884947180747986,0.3538932800292969,0.00734257698059082,7.0,7.0,-228.89161278285886,91.65974672547061,72.4509048461914,84.62391362216552
593,593,/yh/study/new_data/model_dataset_flight/vi/vi_000593.jpg,7,8,0,0,0,-299.8516845703125,131.43031311035156,-240.488037109375,95.90312194824219,-247.87530517578125,95.19690704345703,-264.8547058105469,86.70101928710938,-410.45379638671875,207.9456024169922,-263.8512268066406,86.86296081542969,-242.02296447753906,96.29212951660156,141.95317671305506,0.028494330123066902,0.04274149518460035,0.9696864485740662,0.9994705319404602,0.9830000400543213,0,18,0.9064579010009766,0.08575741946697235,0.005563187412917614,0.002221503993496299,0,-241.63467407226562,96.04026794433594,1.006467342376709,0.5662235021591187,-0.2851450443267822,-0.02227121591567993,7.0,7.0,-231.08299739567317,92.4130513339251,68.12984466552734,79.06629529865171
594,594,/yh/study/new_data/model_dataset_flight/vi/vi_000594.jpg,7,8,0,0,0,-296.8154296875,130.12135314941406,-241.63467407226562,96.04026794433594,-248.66864013671875,95.75205993652344,-265.2418212890625,87.75733947753906,-410.48974609375,207.87681579589844,-263.8512268066406,86.86296081542969,-242.65966796875,96.10223388671875,141.92221150017406,-0.020643161609768867,-0.0309647424146533,0.9633129835128784,0.9994528293609619,0.9830992221832275,0,18,0.9133139848709106,0.08069892972707748,0.00437901122495532,0.001608145423233509,0,-242.57723999023438,96.16059875488281,0.8318254351615906,0.4593219757080078,-0.1746419072151184,-0.10690152645111084,7.0,7.0,-233.05962654196907,93.0575054072101,63.993080139160156,73.74639817773455
595,595,/yh/study/new_data/model_dataset_flight/vi/vi_000595.jpg,7,8,0,0,0,-293.98590087890625,128.87022399902344,-242.57723999023438,96.16059875488281,-250.35011291503906,96.73253631591797,-265.0796813964844,86.96334838867188,-410.46331787109375,207.93612670898438,-263.8512268066406,86.86296081542969,-243.4177703857422,96.27252197265625,141.7739066005807,-0.09887083619832993,-0.1483062542974949,0.9634160399436951,0.9993637800216675,0.9835697412490845,0,18,0.9074944257736206,0.08509711921215057,0.005317119415849447,0.0020913626067340374,0,-243.70945739746094,96.39412689208984,1.0517280101776123,0.479916512966156,0.21990257501602173,0.020594537258148193,7.0,7.0,-234.89104482802884,93.63129382544751,59.85329818725586,68.80395491141539
596,596,/yh/study/new_data/model_dataset_flight/vi/vi_000596.jpg,7,8,0,0,0,-290.8750305175781,127.49466705322266,-243.70945739746094,96.39412689208984,-251.0283203125,96.64930725097656,-264.66473388671875,86.45260620117188,-410.4275207519531,208.03118896484375,-263.8512268066406,86.86296081542969,-244.93649291992188,96.68424987792969,141.56558152814657,-0.13888487219810486,-0.2083273082971573,0.9395516514778137,0.9992274641990662,0.9842195510864258,0,18,0.9025067687034607,0.0885886698961258,0.006271772552281618,0.0026328342501074076,0,-244.92819213867188,96.6483154296875,1.1337571144104004,0.5143163204193115,0.08202910423278809,0.03439980745315552,7.0,7.0,-236.61710183062507,94.15012164632255,55.34084701538086,63.685018126646604
597,597,/yh/study/new_data/model_dataset_flight/vi/vi_000597.jpg,7,8,0,0,0,-287.77740478515625,126.12498474121094,-244.92819213867188,96.6483154296875,-253.17987060546875,95.4281005859375,-260.9040832519531,93.2414321899414,-410.3019714355469,208.33253479003906,-263.8512268066406,86.86296081542969,-246.190185546875,96.91283416748047,141.5422100459135,-0.01558113656938076,-0.02337170485407114,0.9624978303909302,0.9992114305496216,0.984291672706604,0,18,0.8732285499572754,0.10206444561481476,0.014664333313703537,0.010042687878012657,0,-247.6654815673828,97.59542083740234,2.768517017364502,0.8515146374702454,1.6347599029541016,0.33719831705093384,7.0,7.0,-238.51705732811507,94.7425990316546,49.222984313964844,58.4074992138149
598,598,/yh/study/new_data/model_dataset_flight/vi/vi_000598.jpg,7,8,0,0,0,-284.7847900390625,124.76673126220703,-247.6654815673828,97.59542083740234,-257.3452453613281,96.44042205810547,-262.6556396484375,93.4046859741211,-410.2912292480469,208.3592071533203,-263.8512268066406,86.86296081542969,-251.16204833984375,98.88898468017578,141.56721999043285,0.016673734411597252,0.025010601617395878,0.9530513882637024,0.9992285966873169,0.9842145442962646,0,18,0.8795492649078369,0.10018499195575714,0.012629551813006401,0.007636155467480421,0,-250.06640625,98.2725830078125,2.3376598358154297,0.8708241581916809,-0.43085718154907227,0.019309520721435547,7.0,7.0,-240.50316293811332,95.34963939606563,43.6727180480957,53.16227790989133
599,599,/yh/study/new_data/model_dataset_flight/vi/vi_000599.jpg,7,8,0,0,0,-281.7932434082031,123.40894317626953,-250.06640625,98.2725830078125,-258.8770751953125,95.26191711425781,-262.31707763671875,93.70667266845703,-410.381591796875,208.1433563232422,-263.8207092285156,91.6211166381836,-252.2991485595703,98.81477355957031,141.45600410842115,-0.07414329051971436,-0.11121493577957153,0.97165447473526,0.9991505146026611,0.9845561981201172,0,18,0.8656601905822754,0.1038566380739212,0.017293069511651993,0.01319015771150589,0,-253.3079071044922,99.33016967773438,3.2407116889953613,1.0600028038024902,0.9030518531799316,0.18917864561080933,7.0,7.0,-242.70515496341676,96.03415880721698,37.2988166809082,47.72061899765724
600,600,/yh/study/new_data/model_dataset_flight/vi/vi_000600.jpg,7,8,0,0,0,-278.8006286621094,122.05068969726562,-253.3079071044922,99.33016967773438,-260.2584228515625,99.14241027832031,-264.69219970703125,93.48652648925781,-410.36419677734375,208.17977905273438,-263.8512268066406,86.86296081542969,-256.9696960449219,100.57797241210938,141.35041816305252,-0.07038839906454086,-0.1055825985968113,0.9565850496292114,0.9990729093551636,0.9848772287368774,0,18,0.8956497311592102,0.09297417104244232,0.007853779010474682,0.003522307612001896,0,-254.5967254638672,99.65022277832031,1.2292081117630005,0.5025281310081482,-2.0115036964416504,-0.557474672794342,7.0,7.0,-244.75011135380518,96.65600208060808,32.97893142700195,42.477380899847674
601,601,/yh/study/new_data/model_dataset_flight/vi/vi_000601.jpg,7,8,0,0,0,-275.9123840332031,120.75180053710938,-254.5967254638672,99.65022277832031,-261.9505310058594,99.24787139892578,-264.3152160644531,95.27841186523438,-410.28704833984375,208.37937927246094,-263.8207092285156,91.6211166381836,-254.90921020507812,99.60150909423828,141.30634707057627,-0.029380543157458305,-0.04407081473618746,0.9489813446998596,0.9990394711494446,0.9850101470947266,0,18,0.8750734329223633,0.10310383141040802,0.013564004562795162,0.008258727379143238,0,-256.7725524902344,100.44740295410156,2.2268261909484863,0.6410651803016663,0.9976180791854858,0.13853704929351807,7.0,7.0,-246.81757316039148,97.30799749572007,27.90343475341797,37.36468815296246
602,602,/yh/study/new_data/model_dataset_flight/vi/vi_000602.jpg,7,8,0,0,0,-272.74658203125,119.32808685302734,-256.7725524902344,100.44740295410156,-263.56842041015625,99.68486785888672,-265.4487609863281,95.17035675048828,-410.30853271484375,208.33006286621094,-263.8207092285156,91.6211166381836,-259.3918762207031,101.48314666748047,141.3881829520578,0.05455568805336952,0.08183353208005428,0.9708057045936584,0.9991010427474976,0.9847627878189087,0,18,0.8870269060134888,0.09787146002054214,0.010008583776652813,0.005093025974929333,0,-258.30645751953125,100.86940002441406,1.4872115850448608,0.564932107925415,-0.7396146059036255,-0.07613307237625122,7.0,7.0,-248.79328086760867,97.92044081088373,23.435876846313477,32.125503042004
603,603,/yh/study/new_data/model_dataset_flight/vi/vi_000603.jpg,7,8,0,0,0,-269.8647155761719,118.03205871582031,-258.30645751953125,100.86940002441406,-264.58447265625,100.46441650390625,-264.62127685546875,100.63367462158203,-410.4165954589844,208.0457305908203,-263.7597351074219,101.1374282836914,-259.5194091796875,101.10380554199219,141.28754760994698,-0.06709163635969162,-0.10063745453953743,0.9546206593513489,0.9990250468254089,0.9850667119026184,0,18,0.9020921587944031,0.08909241855144501,0.006277685984969139,0.0025377124547958374,0,-259.2914733886719,101.10381317138672,0.9334374666213989,0.3923013508319855,-0.5537741184234619,-0.17263075709342957,7.0,7.0,-250.5986223809658,98.46787545388146,19.95893096923828,27.457960844044745
604,604,/yh/study/new_data/model_dataset_flight/vi/vi_000604.jpg,7,8,0,0,0,-267.037353515625,116.79301452636719,-259.2914733886719,101.10381317138672,-266.29620361328125,99.72026062011719,-265.0767822265625,100.28553771972656,-410.3045654296875,208.32862854003906,-263.7597351074219,101.1374282836914,-260.0020446777344,101.24443054199219,141.20361662888197,-0.05595412477850914,-0.08393118716776371,0.9701433181762695,0.9989593029022217,0.9853179454803467,0,18,0.8852763772010803,0.09908100962638855,0.010328315198421478,0.005314277485013008,0,-260.8478088378906,101.5280990600586,1.5066673755645752,0.5763264894485474,0.5732299089431763,0.1840251386165619,7.0,7.0,-252.36114309600313,98.99413258865036,16.4720401763916,23.069272864869404
605,605,/yh/study/new_data/model_dataset_flight/vi/vi_000605.jpg,7,8,0,0,0,-263.93048095703125,115.43147277832031,-260.8478088378906,101.5280990600586,-266.8767395019531,100.33739471435547,-264.9634094238281,103.1570816040039,-410.2840270996094,208.38916015625,-263.7597351074219,101.1374282836914,-262.6898193359375,102.04732513427734,141.04929441338413,-0.10288071632385254,-0.1543210744857788,0.967007040977478,0.9988328218460083,0.9857740998268127,0,18,0.8828680515289307,0.09982052445411682,0.011199516244232655,0.0061118705198168755,0,-262.4090270996094,102.08061218261719,1.5863077640533447,0.4757111072540283,0.07964038848876953,-0.10061538219451904,7.0,7.0,-254.08904645429192,99.52490488397055,13.437273025512695,18.704885331091095
606,606,/yh/study/new_data/model_dataset_flight/vi/vi_000606.jpg,7,8,0,0,0,-260.84710693359375,114.08021545410156,-262.4090270996094,102.08061218261719,-269.2378845214844,101.3182601928711,-265.6252746582031,102.64691925048828,-410.4101867675781,208.0673065185547,-263.7597351074219,101.1374282836914,-263.9726867675781,102.69723510742188,140.84901365854108,-0.1335207223892212,-0.2002810835838318,0.9597510695457458,0.9986578226089478,0.9863555431365967,0,18,0.9020484089851379,0.08905912190675735,0.006330348085612059,0.0025621571112424135,0,-263.4167785644531,102.2878646850586,0.9357540607452393,0.4276459515094757,-0.6505537033081055,-0.04806515574455261,7.0,7.0,-255.69310753148798,100.00004248681344,12.069082260131836,14.993831419142266
607,607,/yh/study/new_data/model_dataset_flight/vi/vi_000607.jpg,7,8,0,0,0,-257.8822937011719,112.78462219238281,-263.4167785644531,102.2878646850586,-270.4210205078125,100.64258575439453,-266.0797424316406,104.29048156738281,-410.35858154296875,208.1971893310547,-263.7292175292969,105.89558410644531,-264.1477966308594,102.3224868774414,140.75021929744355,-0.06586463004350662,-0.09879694506525993,0.9483780264854431,0.9985669851303101,0.9866379499435425,0,18,0.8951053619384766,0.09372392296791077,0.007746527902781963,0.0034241708926856518,0,-264.5970153808594,102.51183319091797,1.0848431587219238,0.5159808993339539,0.14908909797668457,0.08833494782447815,7.0,7.0,-257.2242848688558,100.43198732130627,12.272639274597168,12.370148094567915
608,608,/yh/study/new_data/model_dataset_flight/vi/vi_000608.jpg,7,8,0,0,0,-254.93836975097656,111.49815368652344,-264.5970153808594,102.51183319091797,-271.97332763671875,100.02265930175781,-267.17022705078125,107.79048919677734,-410.3831787109375,208.08010864257812,-263.7292175292969,105.89558410644531,-265.8634948730469,102.7441635131836,140.68835209735846,-0.0412437841296196,-0.0618656761944294,0.9694673418998718,0.9985086917877197,0.9868133068084717,0,18,0.8591409921646118,0.10528194159269333,0.019481560215353966,0.01609554886817932,0,-267.770263671875,104.05179595947266,3.4703941345214844,0.6303620338439941,2.3855509757995605,0.11438113451004028,7.0,7.0,-259.0378440404823,101.05447455344446,14.83596134185791,11.219452895976154
609,609,/yh/study/new_data/model_dataset_flight/vi/vi_000609.jpg,7,8,0,0,0,-251.72735595703125,110.09497833251953,-267.770263671875,104.05179595947266,-270.30072021484375,107.61326599121094,-271.1432189941406,109.5424575805664,-410.2547912597656,208.40386962890625,-263.69873046875,110.65374755859375,-271.9400329589844,106.249755859375,140.31044053744412,-0.2519412338733673,-0.37791185081005096,0.9531627297401428,0.9981269240379333,0.9878596067428589,0,18,0.8781812787055969,0.10056699812412262,0.013232678174972534,0.008018993772566319,0,-269.2119445800781,105.31941223144531,1.9119868278503418,-0.1720503568649292,-1.5584073066711426,-0.8024123907089233,7.0,7.0,-260.78745246387035,101.78790261989758,18.12503433227539,12.291983387902524
610,610,/yh/study/new_data/model_dataset_flight/vi/vi_000610.jpg,7,8,0,0,0,-248.52195739746094,108.68334197998047,-269.2119445800781,105.31941223144531,-275.7498474121094,104.28766632080078,-285.8226318359375,103.14688110351562,-410.212646484375,208.45831298828125,-273.2224426269531,101.19730377197266,-269.787841796875,106.45085906982422,140.43956699977207,0.08608578890562057,0.12912868335843086,0.9655678272247314,0.9982622861862183,0.9875069260597229,0,18,0.8747715950012207,0.10129342973232269,0.014636949636042118,0.009297988377511501,0,-271.4283142089844,106.14208984375,2.2746026515960693,0.6444194912910461,0.36261582374572754,0.8164698481559753,7.0,7.0,-262.61732835991677,102.53667865314124,23.046890258789062,15.377286907083231
611,611,/yh/study/new_data/model_dataset_flight/vi/vi_000611.jpg,7,8,0,0,0,-245.5406494140625,107.37039947509766,-271.4283142089844,106.14208984375,-278.16400146484375,106.02786254882812,-294.82666015625,99.88549041748047,-410.2424011230469,208.37718200683594,-301.6105651855469,101.37686920166016,-274.03204345703125,106.74230194091797,140.39736515712522,-0.028134187683463097,-0.042201281525194645,0.9734749794006348,0.9982185959815979,0.9876227378845215,0,18,0.8683654069900513,0.10067927837371826,0.01762275956571102,0.013332527130842209,0,-274.3695373535156,107.38337707519531,3.1067922115325928,0.7344599962234497,0.8321895599365234,0.09004050493240356,7.0,7.0,-264.63831918545407,103.37015030519002,28.82889175415039,19.512124028881885
612,612,/yh/study/new_data/model_dataset_flight/vi/vi_000612.jpg,7,8,0,0,0,-242.57696533203125,106.0652084350586,-274.3695373535156,107.38337707519531,-283.1693115234375,100.70872497558594,-298.338134765625,99.45677947998047,-410.19244384765625,208.4727020263672,-301.6105651855469,101.37686920166016,-277.6731872558594,108.83396911621094,140.37424719257356,-0.015411620028316975,-0.023117430042475462,0.9499163627624512,0.9981944561004639,0.9876859188079834,0,18,0.8774327635765076,0.099073126912117,0.014334996230900288,0.009159164503216743,0,-276.8289794921875,107.53437805175781,2.0742712020874023,1.3300588130950928,-1.0325210094451904,0.5955988168716431,7.0,7.0,-266.73470911951404,104.08625959799151,34.28350830078125,24.238663812211108
613,613,/yh/study/new_data/model_dataset_flight/vi/vi_000613.jpg,7,8,0,0,0,-239.30657958984375,104.62032318115234,-276.8289794921875,107.53437805175781,-287.2815856933594,102.33493041992188,-299.24798583984375,99.87155151367188,-410.24420166015625,208.345458984375,-301.6105651855469,101.37686920166016,-279.04754638671875,107.1402359008789,140.61758181144506,0.16222581267356873,0.2433387190103531,0.9738405346870422,0.9984404444694519,0.987012505531311,0,18,0.8653470873832703,0.10056500136852264,0.018890798091888428,0.015197151340544224,0,-280.3312072753906,108.3987808227539,3.3371095657348633,1.3698512315750122,1.262838363647461,0.039792418479919434,7.0,7.0,-269.072856615651,104.82787045897321,41.19826126098633,29.76700058537359
614,614,/yh/study/new_data/model_dataset_flight/vi/vi_000614.jpg,7,8,0,0,0,-236.33230590820312,103.30626678466797,-280.3312072753906,108.3987808227539,-287.38323974609375,108.6672592163086,-300.6726379394531,101.41313934326172,-410.2513427734375,208.3424530029297,-301.6105651855469,101.37686920166016,-284.3548278808594,109.61988830566406,140.22253192113578,-0.2633662223815918,-0.3950493335723877,0.9609114527702332,0.9980317950248718,0.9880966544151306,0,18,0.8666408061981201,0.1000354140996933,0.018545426428318024,0.01477834489196539,0,-283.3338928222656,109.7730941772461,3.234933376312256,0.6633729934692383,-0.10217618942260742,-0.7064782381057739,7.0,7.0,-271.5252826533365,105.6782851997511,47.44437789916992,35.27282358339053
615,615,/yh/study/new_data/model_dataset_flight/vi/vi_000615.jpg,7,8,0,0,0,-233.3551025390625,101.99092102050781,-283.3338928222656,109.7730941772461,-290.9969787597656,108.5217514038086,-301.4948425292969,102.13119506835938,-410.260009765625,208.3381805419922,-301.6105651855469,101.37686920166016,-286.0867919921875,111.4023666381836,140.22606015678926,0.0023509757593274117,0.0035264636389911175,0.9786461591720581,0.9980356693267822,0.9880871772766113,0,18,0.8659117221832275,0.10068447887897491,0.0186458770185709,0.014757972210645676,0,-286.3172607421875,110.95924377441406,3.1082582473754883,0.8038443326950073,-0.12667512893676758,0.14047133922576904,7.0,7.0,-274.0690131150224,106.58643521948352,53.71611785888672,40.972445193571836
616,616,/yh/study/new_data/model_dataset_flight/vi/vi_000616.jpg,7,8,0,0,0,-230.3217010498047,100.60299682617188,-286.3172607421875,110.95924377441406,-294.1732482910156,109.44014739990234,-303.25628662109375,103.2576904296875,-410.26422119140625,208.3199005126953,-301.6105651855469,101.37686920166016,-289.2909851074219,112.05131530761719,140.1432837020445,-0.05518552288413048,-0.08277828432619572,0.973476767539978,0.9979441165924072,0.9883085489273071,0,18,0.865807294845581,0.10083399713039398,0.018637163564562798,0.014721544459462166,0,-289.2497863769531,112.0958251953125,3.0379586219787598,0.8138381838798523,-0.07029962539672852,0.00999385118484497,7.0,7.0,-276.67960347328057,107.53386787674158,60.03835678100586,46.87314893010854
617,617,/yh/study/new_data/model_dataset_flight/vi/vi_000617.jpg,7,8,0,0,0,-227.28855895996094,99.21519470214844,-289.2497863769531,112.0958251953125,-298.8143005371094,105.82311248779297,-304.631103515625,105.04580688476562,-410.703369140625,208.4132537841797,-301.6105651855469,101.37686920166016,-292.1568908691406,113.20762634277344,140.01787650373998,-0.08360501378774643,-0.12540752068161964,0.966967761516571,0.9978014230728149,0.9886398315429688,0,18,0.8725599646568298,0.10030625760555267,0.01602988690137863,0.011103854514658451,0,-291.8043212890625,112.4231185913086,2.2550995349884033,1.243903398513794,-0.7828590869903564,0.43006521463394165,7.0,7.0,-279.28055415082423,108.37465711417546,65.85387420654297,52.79264452179004
618,618,/yh/study/new_data/model_dataset_flight/vi/vi_000618.jpg,7,8,0,0,0,-224.2557830810547,97.82756805419922,-291.8043212890625,112.4231185913086,-302.43609619140625,105.8253402709961,-306.1893005371094,104.8689956665039,-410.76458740234375,208.2952880859375,-301.6105651855469,101.37686920166016,-294.16986083984375,112.34576416015625,139.90962144744796,-0.07217058539390564,-0.10825587809085846,0.9544813632965088,0.9976744651794434,0.9889220595359802,0,18,0.864496648311615,0.10131250321865082,0.018997278064489365,0.01519360113888979,0,-294.9621887207031,113.06781768798828,2.9294581413269043,1.3438899517059326,0.674358606338501,0.09998655319213867,7.0,7.0,-281.9772760702877,109.18172534003966,72.3302230834961,58.82760950929146
619,619,/yh/study/new_data/model_dataset_flight/vi/vi_000619.jpg,7,8,0,0,0,-221.19956970214844,96.47349548339844,-294.9621887207031,113.06781768798828,-304.0000915527344,108.53679656982422,-308.9395751953125,107.05424499511719,-410.8628845214844,208.09213256835938,-315.7741394042969,106.22479248046875,-298.4217224121094,113.8712158203125,139.80367373785438,-0.07063215970993042,-0.10594823956489563,0.9644196033477783,0.9975467920303345,0.989194929599762,0,18,0.858350932598114,0.10109366476535797,0.021314803510904312,0.019240574911236763,0,-298.40380859375,114.30989837646484,3.5111536979675293,1.029229998588562,0.581695556640625,-0.3146599531173706,7.0,7.0,-284.80209577383357,110.06360130599874,79.2378158569336,65.03823720680674
620,620,/yh/study/new_data/model_dataset_flight/vi/vi_000620.jpg,7,8,0,0,0,-218.14288330078125,95.11922454833984,-298.40380859375,114.30989837646484,-306.39752197265625,110.87844848632812,-312.1048583984375,109.468994140625,-410.79229736328125,208.22256469726562,-315.7741394042969,106.22479248046875,-301.9873046875,115.85066986083984,139.49229212561576,-0.20758724212646484,-0.31138086318969727,0.962986171245575,0.9971515536308289,0.9899770617485046,0,18,0.8642439246177673,0.10150311142206192,0.019030263647437096,0.015222722664475441,0,-301.1867980957031,115.29907989501953,2.8302433490753174,0.8445321917533875,-0.6809103488922119,-0.18469780683517456,7.0,7.0,-287.61972206772384,110.96393027406518,85.46062469482422,71.26068919525386
621,621,/yh/study/new_data/model_dataset_flight/vi/vi_000621.jpg,7,8,0,0,0,-215.08497619628906,93.764404296875,-301.1867980957031,115.29907989501953,-310.8159484863281,111.37767028808594,-314.0523986816406,110.28936004638672,-410.76171875,208.30361938476562,-315.7741394042969,106.22479248046875,-303.6404724121094,116.16181182861328,139.27241348706576,-0.14658744633197784,-0.21988116949796677,0.9507428407669067,0.9968547821044922,0.9905117750167847,0,18,0.866123616695404,0.10188698023557663,0.01816929504275322,0.013820105232298374,0,-303.91595458984375,116.09385681152344,2.672024965286255,0.9696645140647888,-0.1582183837890625,0.12513232231140137,7.0,7.0,-290.42213448533533,111.84610778414267,91.59446716308594,77.47667661993692
