sequence_index,frame_id,timestamp_ns,dt_seconds,image_path,active_waypoint_from,active_waypoint_to,waypoint_switched_after_frame,gt_x,gt_y,raw_gps_x,raw_gps_y,prediction_x,prediction_y,motion_pred_x,motion_pred_y,visual_correction_x,visual_correction_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_measurement_x,visual_measurement_y,gated_measurement_x,gated_measurement_y,visual_innovation_m,measurement_var_x,measurement_var_y,hardms_support,recovery_proposal_index,recovery_proposal_score,recovery_center_x,recovery_center_y,final_x,final_y,vx,vy,waypoint_confirmation_count,error_m
675,675,1782721000961286257,0.366496295,/yh/study/new_data/model_dataset_flight/vi/vi_000675.jpg,0,1,0,-148.44296264648438,61.237342834472656,-148.8774871826172,61.41496276855469,1.1039585769176483,-0.3973337858915329,-0.4467795491218567,0.1326531320810318,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5538644278629892,9.000457763671875,9.000457763671875,0.7496296167373657,0,0.0,1.1039585769176483,-0.3973337858915329,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,161.26681750112152
676,676,1782721001294846412,0.333560155,/yh/study/new_data/model_dataset_flight/vi/vi_000676.jpg,0,1,0,-148.0474853515625,61.07568359375,-148.8774871826172,61.41496276855469,0.6571790277957916,-0.2646806538105011,-0.44684356451034546,0.1326735019683838,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.22333955950727813,9.000457763671875,9.000457763671875,0.7503722906112671,0,0.0,0.6571790277957916,-0.2646806538105011,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,160.8395796357522
677,677,1782721001628411302,0.33356489,/yh/study/new_data/model_dataset_flight/vi/vi_000677.jpg,0,1,0,-147.65199279785156,60.914024353027344,-147.65199279785156,60.914024353027344,0.21033546328544617,-0.1320071518421173,-0.44677281379699707,0.13265182077884674,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.4769385877762862,9.000457763671875,9.000457763671875,0.7514362335205078,0,0.0,0.21033546328544617,-0.1320071518421173,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,160.41232769642565
678,678,1782721001962027629,0.333616327,/yh/study/new_data/model_dataset_flight/vi/vi_000678.jpg,0,1,0,-146.78369140625,60.6616325378418,-147.65199279785156,60.914024353027344,-0.2364373505115509,0.0006446689367294312,-0.4467388987541199,0.13264495134353638,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.9162266040237115,9.000457763671875,9.000457763671875,0.7518817186355591,0,0.0,-0.2364373505115509,0.0006446689367294312,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,159.51355945955459
679,679,1782721002295388065,0.333360436,/yh/study/new_data/model_dataset_flight/vi/vi_000679.jpg,0,1,0,-145.9160614013672,60.40943145751953,-147.65199279785156,60.914024353027344,-0.6831762492656708,0.1332896202802658,-0.4463263750076294,0.13249048590660095,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.3732387858654718,9.000457763671875,9.000457763671875,0.7474522590637207,0,0.0,-0.6831762492656708,0.1332896202802658,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,158.61554659071138
680,680,1782721002628986066,0.333598001,/yh/study/new_data/model_dataset_flight/vi/vi_000680.jpg,0,1,0,-145.04782104492188,60.15705108642578,-145.04782104492188,60.15705108642578,-1.1295026242733002,0.26578010618686676,-0.44671541452407837,0.13261783123016357,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.8343458746170895,9.000457763671875,9.000457763671875,0.7500488758087158,0,0.0,-1.1295026242733002,0.26578010618686676,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,157.71696449462564
681,681,1782721002962779480,0.333793414,/yh/study/new_data/model_dataset_flight/vi/vi_000681.jpg,0,1,0,-144.4994659423828,59.85633850097656,-145.04782104492188,60.15705108642578,-1.5762180387973785,0.39839793741703033,-0.4467386305332184,0.13263337314128876,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.2976647596217985,9.000457763671875,9.000457763671875,0.7530266046524048,0,0.0,-1.5762180387973785,0.39839793741703033,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,157.09516469680278
682,682,1782721003296211176,0.333431696,/yh/study/new_data/model_dataset_flight/vi/vi_000682.jpg,0,1,0,-143.95172119140625,59.55595016479492,-145.04782104492188,60.15705108642578,-2.022956669330597,0.5310313105583191,-0.44589996337890625,0.13236814737319946,4.731325209140778,-0.030021965503692627,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.761908171964506,9.000457763671875,9.000457763671875,0.7758047580718994,0,0.0,-2.022956669330597,0.5310313105583191,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,156.4740816099985
683,683,1782721003629863982,0.333652806,/yh/study/new_data/model_dataset_flight/vi/vi_000683.jpg,0,1,0,-143.4036102294922,59.25536346435547,-143.4036102294922,59.25536346435547,2.2624685764312744,0.6333774924278259,-0.4467580318450928,0.13264937698841095,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.029888269731992,9.000457763671875,9.000457763671875,0.75110924243927,0,0.0,2.2624685764312744,0.6333774924278259,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.85261321347522
684,684,1782721003963446626,0.333582644,/yh/study/new_data/model_dataset_flight/vi/vi_000684.jpg,0,1,0,-143.45632934570312,59.165565490722656,-143.4036102294922,59.25536346435547,1.8157105445861816,0.7660268694162369,-0.4460986256599426,0.13238568603992462,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.7612107255737992,9.000457763671875,9.000457763671875,0.7430213093757629,0,0.0,1.8157105445861816,0.7660268694162369,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.8669348882594
685,685,1782721004328307961,0.364861335,/yh/study/new_data/model_dataset_flight/vi/vi_000685.jpg,0,1,0,-143.5139923095703,59.067344665527344,-143.4036102294922,59.25536346435547,1.369611918926239,0.8984125554561615,-0.44668102264404297,0.1326065957546234,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.586825311926995,9.000457763671875,9.000457763671875,0.7491791248321533,0,0.0,1.369611918926239,0.8984125554561615,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.8826770426111
686,686,1782721004663663376,0.335355415,/yh/study/new_data/model_dataset_flight/vi/vi_000686.jpg,0,1,0,-143.56700134277344,58.97706604003906,-143.56700134277344,58.97706604003906,0.922930896282196,1.031019151210785,-0.44663241505622864,0.13259069621562958,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.5386538434575148,9.000457763671875,9.000457763671875,0.7493158578872681,0,0.0,0.922930896282196,1.031019151210785,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.89722633864275
687,687,1782721005029692081,0.366028705,/yh/study/new_data/model_dataset_flight/vi/vi_000687.jpg,0,1,0,-143.4983367919922,58.98100662231445,-143.56700134277344,58.97706604003906,0.4762984812259674,1.1636098474264145,-0.44657111167907715,0.13256900012493134,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.6282058684018497,9.000457763671875,9.000457763671875,0.7483795881271362,0,0.0,0.4762984812259674,1.1636098474264145,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.83525391207792
688,688,1782721005364373962,0.334681881,/yh/study/new_data/model_dataset_flight/vi/vi_000688.jpg,0,1,0,-143.43556213378906,58.9846076965332,-143.56700134277344,58.97706604003906,0.02972736954689026,1.2961788475513458,-0.44662195444107056,0.13258884847164154,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.8353838999727752,9.000457763671875,9.000457763671875,0.7490144371986389,0,0.0,0.02972736954689026,1.2961788475513458,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.7786017703866
689,689,1782721005698058321,0.333684359,/yh/study/new_data/model_dataset_flight/vi/vi_000689.jpg,0,1,0,-143.3729705810547,58.988197326660156,-143.3729705810547,58.988197326660156,-0.4168945848941803,1.4287676960229874,-0.4466961622238159,0.1326114386320114,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.1261204510569964,9.000457763671875,9.000457763671875,0.7485250234603882,0,0.0,-0.4168945848941803,1.4287676960229874,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.72211927450965
690,690,1782721006031497798,0.333439477,/yh/study/new_data/model_dataset_flight/vi/vi_000690.jpg,0,1,0,-143.34661865234375,59.00255584716797,-143.3729705810547,58.988197326660156,-0.8635907471179962,1.5613791346549988,-0.4466712176799774,0.13260453939437866,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.4711426634031226,9.000457763671875,9.000457763671875,0.7502087354660034,0,0.0,-0.8635907471179962,1.5613791346549988,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.70324685779008
691,691,1782721006365542146,0.334044348,/yh/study/new_data/model_dataset_flight/vi/vi_000691.jpg,0,1,0,-143.3202362060547,59.01694107055664,-143.3729705810547,58.988197326660156,-1.3102619647979736,1.6939836740493774,-0.4466767907142639,0.13260523974895477,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.850759144219982,9.000457763671875,9.000457763671875,0.7493051290512085,0,0.0,-1.3102619647979736,1.6939836740493774,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.68435993742347
692,692,1782721006732090964,0.366548818,/yh/study/new_data/model_dataset_flight/vi/vi_000692.jpg,0,1,0,-143.29127502441406,59.0327262878418,-143.29127502441406,59.0327262878418,-1.7569387555122375,1.8265889137983322,-0.4466601610183716,0.13259783387184143,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,3.2528966444020795,9.000457763671875,9.000457763671875,0.7493969202041626,0,0.0,-1.7569387555122375,1.8265889137983322,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.66362864352192
693,693,1782721007065810779,0.333719815,/yh/study/new_data/model_dataset_flight/vi/vi_000693.jpg,0,1,0,-143.31105041503906,59.0327262878418,-143.29127502441406,59.0327262878418,-2.203598916530609,1.9591867476701736,-0.44653743505477905,0.13231074810028076,4.700742304325104,-4.788181334733963,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,3.6701398449516542,9.000457763671875,9.000457763671875,0.7968044877052307,0,0.0,-2.203598916530609,1.9591867476701736,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.6819028190207
694,694,1782721007399375487,0.333564708,/yh/study/new_data/model_dataset_flight/vi/vi_000694.jpg,0,1,0,-143.330810546875,59.0327262878418,-143.29127502441406,59.0327262878418,2.0506059527397156,-2.6966838389635086,-0.44676733016967773,0.1326519250869751,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.6889429063898516,9.000457763671875,9.000457763671875,0.7527540922164917,0,0.0,2.0506059527397156,-2.6966838389635086,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.70016326051365
695,695,1782721007766076090,0.366700603,/yh/study/new_data/model_dataset_flight/vi/vi_000695.jpg,0,1,0,-143.3525390625,59.0327262878418,-143.3525390625,59.0327262878418,1.6038386225700378,-2.5640319138765335,-0.4467034935951233,0.13262304663658142,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.3489661745256565,9.000457763671875,9.000457763671875,0.7500500082969666,0,0.0,1.6038386225700378,-2.5640319138765335,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.72024311848517
696,696,1782721008099460932,0.333384842,/yh/study/new_data/model_dataset_flight/vi/vi_000696.jpg,0,1,0,-143.40359497070312,59.08281326293945,-143.3525390625,59.0327262878418,1.1571351289749146,-2.431408867239952,-0.44674068689346313,0.13263797760009766,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.0589939515570217,9.000457763671875,9.000457763671875,0.7510660290718079,0,0.0,1.1571351289749146,-2.431408867239952,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.78656451513666
697,697,1782721008432929394,0.333468462,/yh/study/new_data/model_dataset_flight/vi/vi_000697.jpg,0,1,0,-143.4546661376953,59.132911682128906,-143.4546661376953,59.132911682128906,0.7103944420814514,-2.2987708896398544,-0.44675469398498535,0.13263677060604095,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.8426799501176145,9.000457763671875,9.000457763671875,0.7489943504333496,0,0.0,0.7103944420814514,-2.2987708896398544,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.8529089867428
698,698,1782721008766695090,0.333765696,/yh/study/new_data/model_dataset_flight/vi/vi_000698.jpg,0,1,0,-143.4579620361328,59.08980178833008,-143.4546661376953,59.132911682128906,0.26363974809646606,-2.1661341190338135,-0.44669991731643677,0.13261546194553375,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.7279569145585378,9.000457763671875,9.000457763671875,0.749086320400238,0,0.0,0.26363974809646606,-2.1661341190338135,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.83947529429068
699,699,1782721009100423355,0.333728265,/yh/study/new_data/model_dataset_flight/vi/vi_000699.jpg,0,1,0,-143.4612579345703,59.046695709228516,-143.4546661376953,59.132911682128906,-0.1830601692199707,-2.0335186570882797,-0.44672638177871704,0.1326296627521515,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.7350940989819952,9.000457763671875,9.000457763671875,0.7501430511474609,0,0.0,-0.1830601692199707,-2.0335186570882797,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.82605389678096
700,700,1782721009467131135,0.36670778,/yh/study/new_data/model_dataset_flight/vi/vi_000700.jpg,0,1,0,-143.46487426757812,58.99932861328125,-143.46487426757812,58.99932861328125,-0.6297865509986877,-1.9008889943361282,-0.4467853009700775,0.13265253603458405,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.862671503029741,9.000457763671875,9.000457763671875,0.7501615285873413,0,0.0,-0.6297865509986877,-1.9008889943361282,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.81131334174975
701,701,1782721009800572652,0.333441517,/yh/study/new_data/model_dataset_flight/vi/vi_000701.jpg,0,1,0,-143.43084716796875,58.954803466796875,-143.46487426757812,58.99932861328125,-1.0765718519687653,-1.7682364583015442,-0.44673487544059753,0.13263492286205292,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.088775074979081,9.000457763671875,9.000457763671875,0.7499043345451355,0,0.0,-1.0765718519687653,-1.7682364583015442,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.76287203200565
702,702,1782721010134027743,0.333455091,/yh/study/new_data/model_dataset_flight/vi/vi_000702.jpg,0,1,0,-143.3968048095703,58.9102783203125,-143.46487426757812,58.99932861328125,-1.5233067274093628,-1.6356015354394913,-0.4465952515602112,0.13258236646652222,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.385513973467107,9.000457763671875,9.000457763671875,0.7487818598747253,0,0.0,-1.5233067274093628,-1.6356015354394913,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.71442171382878
703,703,1782721010467522532,0.333494789,/yh/study/new_data/model_dataset_flight/vi/vi_000703.jpg,0,1,0,-143.36276245117188,58.865745544433594,-143.36276245117188,58.865745544433594,-1.969901978969574,-1.503019168972969,-0.4458732604980469,0.13237157464027405,4.731325209140778,-0.030021965503692627,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.729854428961503,9.000457763671875,9.000457763671875,0.7756893634796143,0,0.0,-1.969901978969574,-1.503019168972969,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.665973588148
704,704,1782721010834421840,0.366899308,/yh/study/new_data/model_dataset_flight/vi/vi_000704.jpg,0,1,0,-143.37681579589844,58.858089447021484,-143.36276245117188,58.865745544433594,2.3155499696731567,-1.4006695598363876,-0.4466773271560669,0.13261401653289795,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.9957133330306265,9.000457763671875,9.000457763671875,0.7485623359680176,0,0.0,2.3155499696731567,-1.4006695598363876,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.676048776929
705,705,1782721011200539470,0.36611763,/yh/study/new_data/model_dataset_flight/vi/vi_000705.jpg,0,1,0,-143.39083862304688,58.85044479370117,-143.36276245117188,58.865745544433594,1.8688726425170898,-1.2680555433034897,-0.44679710268974304,0.13265591859817505,0.0,0.0,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.5419139068785381,9.000457763671875,9.000457763671875,0.7504804134368896,0,0.0,1.8688726425170898,-1.2680555433034897,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.68610110266232
706,706,1782721011534054933,0.333515463,/yh/study/new_data/model_dataset_flight/vi/vi_000706.jpg,0,1,0,-143.4036102294922,58.843482971191406,-143.4036102294922,58.843482971191406,1.4220755398273468,-1.1353996247053146,-0.44662660360336304,0.13259465992450714,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.0982145353163066,9.000457763671875,9.000457763671875,0.7487647533416748,0,0.0,1.4220755398273468,-1.1353996247053146,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.69525761967034
707,707,1782721011867628333,0.3335734,/yh/study/new_data/model_dataset_flight/vi/vi_000707.jpg,0,1,0,-143.4036102294922,58.85784912109375,-143.4036102294922,58.843482971191406,0.9754489362239838,-1.0028049647808075,-0.44664400815963745,0.13259723782539368,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.6850636321879832,9.000457763671875,9.000457763671875,0.7492213845252991,0,0.0,0.9754489362239838,-1.0028049647808075,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.7007304282425
708,708,1782721012231505066,0.363876733,/yh/study/new_data/model_dataset_flight/vi/vi_000708.jpg,0,1,0,-143.4036102294922,58.87351989746094,-143.4036102294922,58.843482971191406,0.5288049280643463,-0.8702077269554138,-0.4465479850769043,0.13256902992725372,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.40824172170113565,9.000457763671875,9.000457763671875,0.7482080459594727,0,0.0,0.5288049280643463,-0.8702077269554138,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.70670152857122
709,709,1782721012568031736,0.33652667,/yh/study/new_data/model_dataset_flight/vi/vi_000709.jpg,0,1,0,-143.4036102294922,58.88801193237305,-143.4036102294922,58.88801193237305,0.08225694298744202,-0.7376386970281601,-0.44649195671081543,0.13254275918006897,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5459680662341215,9.000457763671875,9.000457763671875,0.7475651502609253,0,0.0,0.08225694298744202,-0.7376386970281601,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.7122246880282
710,710,1782721012901428793,0.333397057,/yh/study/new_data/model_dataset_flight/vi/vi_000710.jpg,0,1,0,-143.41348266601562,58.905967712402344,-143.4036102294922,58.88801193237305,-0.3642350137233734,-0.6050959378480911,-0.4467155635356903,0.1326257735490799,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.9291742792919373,9.000457763671875,9.000457763671875,0.7495471239089966,0,0.0,-0.3642350137233734,-0.6050959378480911,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.72819635342674
711,711,1782721013267881296,0.366452503,/yh/study/new_data/model_dataset_flight/vi/vi_000711.jpg,0,1,0,-143.42434692382812,58.92570495605469,-143.4036102294922,58.88801193237305,-0.8109505772590637,-0.47247016429901123,-0.44667547941207886,0.13260942697525024,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.364955161598842,9.000457763671875,9.000457763671875,0.7486251592636108,0,0.0,-0.8109505772590637,-0.47247016429901123,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.7457652570923
712,712,1782721013601448546,0.33356725,/yh/study/new_data/model_dataset_flight/vi/vi_000712.jpg,0,1,0,-143.4342498779297,58.94367218017578,-143.4342498779297,58.94367218017578,-1.2576260566711426,-0.339860737323761,-0.44667690992355347,0.13261383771896362,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.8157587599532383,9.000457763671875,9.000457763671875,0.7495677471160889,0,0.0,-1.2576260566711426,-0.339860737323761,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.76177171828712
713,713,1782721013934828350,0.333379804,/yh/study/new_data/model_dataset_flight/vi/vi_000713.jpg,0,1,0,-143.47706604003906,58.92930603027344,-143.4342498779297,58.94367218017578,-1.704302966594696,-0.20724689960479736,-0.4467121362686157,0.13262581825256348,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.272679994715266,9.000457763671875,9.000457763671875,0.749653160572052,0,0.0,-1.704302966594696,-0.20724689960479736,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.79587520675358
714,714,1782721014268194736,0.333366386,/yh/study/new_data/model_dataset_flight/vi/vi_000714.jpg,0,1,0,-143.51988220214844,58.91494369506836,-143.4342498779297,58.94367218017578,-2.1510151028633118,-0.07462108135223389,-0.44598081707954407,0.13240982592105865,4.731325209140778,-0.030021965503692627,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,2.732687705890487,9.000457763671875,9.000457763671875,0.7755246162414551,0,0.0,-2.1510151028633118,-0.07462108135223389,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.8299857738961
715,715,1782721014635003569,0.366808833,/yh/study/new_data/model_dataset_flight/vi/vi_000715.jpg,0,1,0,-143.56700134277344,58.89914321899414,-143.56700134277344,58.89914321899414,2.1343292891979218,0.02776677906513214,-0.44676724076271057,0.1326480656862259,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.6547310811126443,9.000457763671875,9.000457763671875,0.7495005130767822,0,0.0,2.1343292891979218,0.02776677906513214,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.8675329147879
716,716,1782721014968711224,0.333707655,/yh/study/new_data/model_dataset_flight/vi/vi_000716.jpg,0,1,0,-143.590087890625,58.906333923339844,-143.56700134277344,58.89914321899414,1.6875620484352112,0.16041484475135803,-0.4467165470123291,0.13262513279914856,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.293582627538405,9.000457763671875,9.000457763671875,0.7487301230430603,0,0.0,1.6875620484352112,0.16041484475135803,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.89161818575596
717,717,1782721015334887086,0.366175862,/yh/study/new_data/model_dataset_flight/vi/vi_000717.jpg,0,1,0,-143.61541748046875,58.914222717285156,-143.56700134277344,58.89914321899414,1.240845501422882,0.2930399775505066,-0.4464434087276459,0.13253802061080933,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,1.021276164510371,9.000457763671875,9.000457763671875,0.7486411929130554,0,0.0,1.240845501422882,0.2930399775505066,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.918043359129
718,718,1782721015668357205,0.333470119,/yh/study/new_data/model_dataset_flight/vi/vi_000718.jpg,0,1,0,-143.63848876953125,58.92140579223633,-143.63848876953125,58.92140579223633,0.7944020926952362,0.4255779981613159,-0.44671696424484253,0.1326199322938919,0.0,0.0,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.9202829378964101,9.000457763671875,9.000457763671875,0.7494516968727112,0,0.0,0.7944020926952362,0.4255779981613159,0.5539699196815491,-0.4627423584461212,0.0,0.0,0,155.9421116774508
