sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,forward_recovery_candidate_count,endpoint_distance_m,transition_probability,current_leg_visual_top1,next_leg_visual_top1,next_visual_stronger,within_transition_zone,transition_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
1075,1075,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001075.jpg,9,10,-7.178154916059754,15,18,682.6861572265625,0.05844944342970848,3.204960584640503,2.165848970413208,0,0,0,0,0,-836.1798706054688,289.76824951171875,-1188.6405029296875,420.9764404296875,-1186.6031494140625,416.41986083984375,-1181.87646484375,425.33404541015625,0.4665861129760742,0.4945564270019531,0.038857460021972656,-1187.3699951171875,418.89227294921875,12.373646718323677,12.373646718323677,-1198.8310243567798,432.14287501148124,374.17578125,389.59773267224574
1076,1076,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001076.jpg,9,10,-7.178154916059754,12,18,680.6104125976562,0.05812671780586243,3.20546817779541,2.177065372467041,0,0,0,0,0,-839.475830078125,290.176513671875,-1187.3699951171875,418.89227294921875,-1183.172607421875,421.9465637207031,-1182.2237548828125,425.41827392578125,0.4673443138599396,0.49471762776374817,0.03793807700276375,-1185.098388671875,420.65087890625,12.355384047908922,12.355384047908922,-1197.1936093429654,430.7726233428895,369.42999267578125,384.35566296958996
1077,1077,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001077.jpg,9,10,-7.178154916059754,17,18,679.1175537109375,0.06201431527733803,3.2624402046203613,2.2065587043762207,0,0,0,0,0,-842.8385620117188,290.597412109375,-1185.098388671875,420.65087890625,-1182.362060546875,420.21539306640625,-1182.220458984375,425.3936462402344,0.45272547006607056,0.4944708049297333,0.05280373990535736,-1183.5933837890625,420.68597412109375,12.628747472050373,12.628747472050373,-1195.6025062187687,429.5925768042591,364.7422180175781,379.15967103724597
1078,1078,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001078.jpg,9,10,-7.178154916059754,14,18,677.1240844726562,0.06385202705860138,3.1280665397644043,2.148054361343384,0,0,0,0,0,-845.8959350585938,290.9800720214844,-1183.5933837890625,420.68597412109375,-1180.504150390625,417.11444091796875,-1177.04638671875,424.4447021484375,0.45826002955436707,0.49451836943626404,0.047221630811691284,-1181.756591796875,419.0972900390625,12.531040009366654,12.531040009366654,-1193.967862647046,428.3535071031649,359.4668273925781,374.19984960082695
1079,1079,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001079.jpg,9,10,-7.178154916059754,18,18,675.4511108398438,0.05909550562500954,3.2181599140167236,2.1768083572387695,0,0,0,0,0,-849.2593994140625,291.4010314941406,-1181.756591796875,419.0972900390625,-1178.345458984375,421.4778747558594,-1178.1099853515625,424.9026184082031,0.46593165397644043,0.4950217008590698,0.03904671221971512,-1179.9256591796875,420.50244140625,12.377148161649892,12.377148161649892,-1192.2901676932186,427.41549952248135,354.9751281738281,369.0122538605196
1080,1080,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001080.jpg,9,10,-7.178154916059754,16,18,672.2847900390625,0.06827151775360107,3.0904009342193604,2.1265928745269775,0,0,0,0,0,-854.4178466796875,292.11773681640625,-1179.9256591796875,420.50244140625,-1177.1279296875,416.9052429199219,-1152.2977294921875,409.58856201171875,0.45025014877319336,0.49360448122024536,0.05614533647894859,-1176.9935302734375,418.11407470703125,12.685332582046938,12.685332582046938,-1190.502417304197,426.3284223187835,346.309326171875,361.8913465598189
1081,1081,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001081.jpg,9,10,-7.178154916059754,18,18,669.81591796875,0.0637882798910141,3.1109039783477783,2.130080223083496,0,0,0,0,0,-859.1144409179688,292.770263671875,-1176.9935302734375,418.11407470703125,-1173.0166015625,417.6867980957031,-1161.5665283203125,414.1865234375,0.4752415418624878,0.493277370929718,0.03148104250431061,-1174.546142578125,417.7796630859375,12.22246694449456,12.22246694449456,-1188.5716470095535,425.2939897418695,339.3000183105469,355.1120789513473
1082,1082,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001082.jpg,9,10,-7.178154916059754,15,18,667.5955200195312,0.05229496210813522,3.2628281116485596,2.198746681213379,0,0,0,0,0,-862.5338134765625,293.2342529296875,-1174.546142578125,417.7796630859375,-1171.314697265625,412.7038269042969,-1162.486572265625,415.7305908203125,0.4749278426170349,0.49415358901023865,0.030918532982468605,-1172.576416015625,415.2080383300781,12.210069826601753,12.210069826601753,-1186.638075880285,424.0747573051233,333.1726379394531,349.51796877053323
1083,1083,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001083.jpg,9,10,-7.178154916059754,18,18,665.3701171875,0.045168690383434296,3.2105369567871094,2.1640989780426025,0,0,0,0,0,-865.939208984375,293.69635009765625,-1172.576416015625,415.2080383300781,-1168.1962890625,416.9566650390625,-1163.48388671875,416.6593933105469,0.49084511399269104,0.4887927174568176,0.020362205803394318,-1170.2503662109375,416.0923156738281,11.964818593361219,11.964818593361219,-1184.6245698055575,423.0939799396423,328.0031433105469,343.9536390423147
1084,1084,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001084.jpg,9,10,-7.178154916059754,16,18,663.6268920898438,0.04351489990949631,3.1880593299865723,2.1609528064727783,0,0,0,0,0,-869.0409545898438,294.1172180175781,-1170.2503662109375,416.0923156738281,-1167.3031005859375,413.4378662109375,-1163.63427734375,416.6142272949219,0.4822998642921448,0.49153459072113037,0.026165613904595375,-1168.628662109375,414.8012390136719,12.104511215358235,12.104511215358235,-1182.68517014411,422.08853909503574,322.9820861816406,338.746738683874
1085,1085,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001085.jpg,9,10,-7.178154916059754,12,18,661.805419921875,0.03747066855430603,3.1028425693511963,2.111207962036133,0,0,0,0,0,-872.4600219726562,294.5491638183594,-1168.628662109375,414.8012390136719,-1164.6795654296875,418.1737060546875,-1163.9583740234375,417.2731018066406,0.49630436301231384,0.4862941801548004,0.017401399090886116,-1166.6268310546875,416.4842224121094,11.888033389937446,11.888033389937446,-1180.709696968418,421.3991043276197,318.4372253417969,333.329820961455
1086,1086,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001086.jpg,9,10,-7.178154916059754,18,18,660.565673828125,0.03811217471957207,3.0506272315979004,2.068831443786621,0,0,0,0,0,-875.572998046875,294.94244384765625,-1166.6268310546875,416.4842224121094,-1164.1318359375,417.3023681640625,-1163.944580078125,417.05267333984375,0.4850500524044037,0.4909323453903198,0.024017611518502235,-1165.3375244140625,416.8995361328125,12.05424898077647,12.05424898077647,-1178.8466069023748,420.8537617109149,314.383544921875,328.3725655323557
1087,1087,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001087.jpg,9,10,-7.178154916059754,15,18,658.7529907226562,0.057562798261642456,3.1596102714538574,2.147874593734741,0,0,0,0,0,-878.9981079101562,295.3751220703125,-1165.3375244140625,416.8995361328125,-1162.635009765625,409.70361328125,-1162.0196533203125,404.1153259277344,0.4790180027484894,0.49099916219711304,0.029982786625623703,-1163.9111328125,412.9830322265625,12.190485513632101,12.190485513632101,-1177.0556570624558,419.9099629653764,308.23211669921875,323.0282173486309
1088,1088,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001088.jpg,9,10,-7.178154916059754,13,18,657.0507202148438,0.04695660248398781,3.1883387565612793,2.129793167114258,0,0,0,0,0,-882.3956909179688,295.7874755859375,-1163.9111328125,412.9830322265625,-1161.302490234375,404.3050842285156,-1161.450439453125,403.2613830566406,0.5015794634819031,0.4830877184867859,0.01533279288560152,-1162.6131591796875,408.6417541503906,11.83130771890699,11.83130771890699,-1175.2769389941845,418.5221859493117,302.0892333984375,317.5582381275334
1089,1089,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001089.jpg,9,10,-7.178154916059754,15,18,655.2290649414062,0.04152030870318413,3.125519275665283,2.0973007678985596,0,0,0,0,0,-885.5015869140625,296.1644287109375,-1162.6131591796875,408.6417541503906,-1159.2515869140625,404.62908935546875,-1159.6083984375,406.8212585449219,0.5069884657859802,0.4804365634918213,0.012574889697134495,-1160.960205078125,406.69097900390625,11.751964459135612,11.751964459135612,-1173.5076429422968,417.06005723613566,296.80560302734375,312.3511506388941
1090,1090,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001090.jpg,9,10,-7.178154916059754,13,18,653.9525756835938,0.04400092735886574,3.1397342681884766,2.095795154571533,0,0,0,0,0,-888.9042358398438,296.577392578125,-1160.960205078125,406.69097900390625,-1158.802734375,402.1312255859375,-1158.873291015625,400.85400390625,0.4987649619579315,0.4851078689098358,0.016127197071909904,-1159.8800048828125,404.3848876953125,11.853593626250023,11.853593626250023,-1171.840417179124,415.5093579059361,291.6338806152344,306.91643013626646
1091,1091,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001091.jpg,9,10,-7.178154916059754,10,18,651.7317504882812,0.046788424253463745,3.192178249359131,2.123548984527588,0,0,0,0,0,-892.020263671875,296.9745178222656,-1159.8800048828125,404.3848876953125,-1155.4713134765625,404.2926330566406,-1155.79345703125,403.32861328125,0.49430593848228455,0.48715418577194214,0.018539920449256897,-1157.6566162109375,404.3204040527344,11.918054779271296,11.918054779271296,-1170.1153655428088,414.1485433262326,286.5062255859375,301.77249367264966
1092,1092,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001092.jpg,9,10,-7.178154916059754,15,18,650.476806640625,0.042769916355609894,3.142209768295288,2.091198444366455,0,0,0,0,0,-895.447265625,297.4112854003906,-1157.6566162109375,404.3204040527344,-1155.1484375,404.377685546875,-1155.94384765625,403.3636779785156,0.4911361336708069,0.4888745844364166,0.019989289343357086,-1156.396240234375,404.32928466796875,11.955395166454487,11.955395166454487,-1168.4520258948073,412.9580328619662,282.00323486328125,296.45008007913253
1093,1093,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001093.jpg,9,10,-7.178154916059754,13,18,649.6231079101562,0.043150395154953,3.1291987895965576,2.0837948322296143,0,0,0,0,0,-898.8613891601562,297.846435546875,-1156.396240234375,404.32928466796875,-1154.87744140625,402.0018615722656,-1155.896728515625,401.17010498046875,0.4890791177749634,0.489572137594223,0.02134876511991024,-1155.64208984375,403.1224060058594,11.989491441711179,11.989491441711179,-1166.9027912354268,411.7685113872703,277.52362060546875,291.246343479642
1094,1094,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001094.jpg,9,10,-7.178154916059754,9,18,648.6954956054688,0.042099013924598694,3.062690019607544,2.0344390869140625,0,0,0,0,0,-902.1046142578125,298.29241943359375,-1155.64208984375,403.1224060058594,-1154.0655517578125,399.4708557128906,-1155.5592041015625,397.0207214355469,0.49053019285202026,0.48902034759521484,0.020449358969926834,-1154.8692626953125,401.2118835449219,11.96702020639538,11.96702020639538,-1165.4446581192647,410.4893380674403,272.91461181640625,286.24487288313395
1095,1095,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001095.jpg,9,10,-7.178154916059754,8,18,645.7798461914062,0.04041944444179535,3.0623371601104736,2.0527544021606445,0,0,0,0,0,-905.6054077148438,298.7738037109375,-1154.8692626953125,401.2118835449219,-1150.6741943359375,403.255126953125,-1103.6026611328125,398.2236328125,0.4933965504169464,0.4879586100578308,0.018644828349351883,-1151.866455078125,402.1531677246094,11.920861140779293,11.920861140779293,-1163.7937003069403,409.4757528742697,267.08013916015625,280.9201238433855
1096,1096,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001096.jpg,9,10,-7.178154916059754,10,18,643.8419189453125,0.03980351239442825,3.018486976623535,2.019437551498413,0,0,0,0,0,-908.8185424804688,299.2156677246094,-1151.866455078125,402.1531677246094,-1149.1527099609375,400.5694885253906,-1121.854736328125,398.8755187988281,0.4936548173427582,0.48796725273132324,0.018377963453531265,-1149.99072265625,401.32012939453125,11.913923350690936,11.913923350690936,-1162.1151176486937,408.48394599848353,261.8956604003906,275.85994930197654
1097,1097,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001097.jpg,9,10,-7.178154916059754,8,18,640.8688354492188,0.039625056087970734,3.0469350814819336,2.038921356201172,0,0,0,0,0,-913.5447387695312,299.84765625,-1149.99072265625,401.32012939453125,-1144.788330078125,403.53033447265625,-1115.92919921875,397.21759033203125,0.49852463603019714,0.48559918999671936,0.01587621122598648,-1146.9237060546875,402.3282775878906,11.846863025857392,11.846863025857392,-1160.2590898973133,407.7318703057372,254.88824462890625,269.27119172838866
1098,1098,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001098.jpg,9,10,-7.178154916059754,11,18,638.4778442382812,0.03909331560134888,2.991478204727173,1.9940322637557983,0,0,0,0,0,-918.7246704101562,300.5403747558594,-1146.9237060546875,402.3282775878906,-1142.846923828125,400.99462890625,-1125.0706787109375,397.10150146484375,0.497464120388031,0.4862562119960785,0.01627974957227707,-1144.585693359375,401.5947265625,11.857961744064625,11.857961744064625,-1158.3472265985238,406.98325274516634,247.43724060058594,262.2004113438685
1099,1099,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001099.jpg,9,10,-7.178154916059754,9,18,636.4094848632812,0.038032468408346176,3.026247024536133,2.0442941188812256,0,0,0,0,0,-922.111083984375,301.0141906738281,-1144.585693359375,401.5947265625,-1140.7659912109375,401.90838623046875,-1127.159423828125,397.1275329589844,0.5031650066375732,0.48321905732154846,0.01361589040607214,-1142.5025634765625,401.6854553222656,11.783114815020612,11.783114815020612,-1156.4046870284933,406.33374817389364,242.2954864501953,256.8768218804579
1100,1100,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001100.jpg,9,10,-7.178154916059754,13,18,634.5701904296875,0.03798888996243477,3.0191831588745117,2.038727283477783,0,0,0,0,0,-925.2088012695312,301.4476318359375,-1142.5025634765625,401.6854553222656,-1139.1844482421875,401.3919982910156,-1128.3082275390625,397.08837890625,0.49923834204673767,0.4854685664176941,0.015293017029762268,-1140.6746826171875,401.47265625,11.830827339595027,11.830827339595027,-1154.4849307675402,405.7404799578176,237.55116271972656,251.88199960886706
1101,1101,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001101.jpg,9,10,-7.178154916059754,10,18,631.6997680664062,0.0378081351518631,3.0319314002990723,2.0407791137695312,0,0,0,0,0,-928.5899047851562,301.92071533203125,-1140.6746826171875,401.47265625,-1135.1361083984375,401.23406982421875,-1129.18310546875,397.0429382324219,0.4991411566734314,0.48554813861846924,0.015310782939195633,-1137.8095703125,401.28900146484375,11.831334786697543,11.831334786697543,-1152.450651277989,405.1974301436412,231.61805725097656,246.53542066528075
1102,1102,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001102.jpg,9,10,-7.178154916059754,14,18,629.6659545898438,0.03811105713248253,2.9968080520629883,2.0217440128326416,0,0,0,0,0,-931.7897338867188,302.3522033691406,-1137.8095703125,401.28900146484375,-1133.9013671875,400.1423645019531,-1130.3134765625,396.971435546875,0.5032512545585632,0.48326659202575684,0.01348214503377676,-1135.8197021484375,400.6766662597656,11.77930149357211,11.77930149357211,-1150.4145149834387,404.6439505225236,226.4860382080078,241.3719048383228
1103,1103,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001103.jpg,9,10,-7.178154916059754,10,18,627.3914794921875,0.038852449506521225,3.0205459594726562,2.0307164192199707,0,0,0,0,0,-935.2999877929688,302.8255615234375,-1135.8197021484375,400.6766662597656,-1131.235595703125,401.1434326171875,-1130.37841796875,396.97705078125,0.5016382336616516,0.48413994908332825,0.014221861027181149,-1133.52294921875,400.85003662109375,11.800600911289951,11.800600911289951,-1148.351065960609,404.18049153703566,221.13601684570312,235.93131150073185
1104,1104,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001104.jpg,9,10,-7.178154916059754,14,18,625.9335327148438,0.039860814809799194,3.014780044555664,2.014293909072876,0,0,0,0,0,-938.4960327148438,303.2565612792969,-1133.52294921875,400.85003662109375,-1130.7398681640625,399.3455505371094,-1130.5972900390625,396.98590087890625,0.49876347184181213,0.48569342494010925,0.015543043613433838,-1132.1256103515625,400.0592346191406,11.837760402323182,11.837760402323182,-1146.3750884801245,403.6785943295075,216.47903442382812,230.864216689816
1105,1105,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001105.jpg,9,10,-7.178154916059754,12,18,624.7462768554688,0.03926832228899002,3.0305700302124023,2.0222647190093994,0,0,0,0,0,-941.70751953125,303.6622619628906,-1132.1256103515625,400.0592346191406,-1129.9324951171875,397.54254150390625,-1130.6268310546875,396.9881591796875,0.4990866184234619,0.4855615198612213,0.015351892448961735,-1131.0377197265625,398.7900695800781,11.832471688172577,11.832471688172577,-1144.5064428286469,403.0829953932141,211.8849334716797,225.8581092774995
1106,1106,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001106.jpg,9,10,-7.178154916059754,8,18,622.9298095703125,0.038308821618556976,3.031690835952759,2.022660493850708,0,0,0,0,0,-944.9290161132812,304.0692443847656,-1131.0377197265625,398.7900695800781,-1127.33154296875,399.83563232421875,-1127.060546875,397.2372741699219,0.4988709092140198,0.48573219776153564,0.015396852977573872,-1129.1761474609375,399.2740173339844,11.833747454337733,11.833747454337733,-1142.6388459711693,402.618970709867,207.3908233642578,220.90999384633423
1107,1107,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001107.jpg,9,10,-7.178154916059754,15,18,621.9136962890625,0.04074086621403694,3.153878688812256,2.0950515270233154,0,0,0,0,0,-948.4531860351562,304.51446533203125,-1129.1761474609375,399.2740173339844,-1127.0440673828125,400.77984619140625,-1127.25927734375,397.2506103515625,0.4930212199687958,0.48848482966423035,0.01849403604865074,-1128.0992431640625,399.9721984863281,11.916987193939281,11.916987193939281,-1140.8784382269037,402.2985081510585,203.43275451660156,215.84530736407254
1108,1108,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001108.jpg,9,10,-7.178154916059754,13,18,621.1399536132812,0.04565613716840744,3.1838738918304443,2.101703643798828,0,0,0,0,0,-951.8549194335938,304.90740966796875,-1128.0992431640625,399.9721984863281,-1126.7379150390625,397.85296630859375,-1127.4322509765625,395.3423156738281,0.4870221018791199,0.49044686555862427,0.022531043738126755,-1127.4166259765625,398.8285217285156,12.01850854922082,12.01850854922082,-1139.25956738722,401.88121962191485,199.105712890625,211.00810859207903
1109,1109,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001109.jpg,9,10,-7.178154916059754,9,18,619.2221069335938,0.039877790957689285,3.0835609436035156,2.0333588123321533,0,0,0,0,0,-954.9683837890625,305.26702880859375,-1127.4166259765625,398.8285217285156,-1125.4464111328125,395.59228515625,-1077.7406005859375,442.1376037597656,0.4938400387763977,0.4880755841732025,0.018084334209561348,-1125.556640625,398.0321960449219,11.906262681896367,11.906262681896367,-1137.5958865396415,401.4139072792279,194.1796417236328,206.3904721651647
1110,1110,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001110.jpg,9,10,-7.178154916059754,8,18,617.1090087890625,0.04366588592529297,3.162984848022461,2.0965912342071533,0,0,0,0,0,-958.3796997070312,305.66107177734375,-1125.556640625,398.0321960449219,-1122.2452392578125,400.41607666015625,-1088.3424072265625,447.2663879394531,0.49428921937942505,0.48761001229286194,0.018100842833518982,-1123.2685546875,400.0858154296875,11.906648039216444,11.906648039216444,-1135.8562204058344,401.2526465199271,190.01148986816406,201.5828974916265
1111,1111,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001111.jpg,9,10,-7.178154916059754,13,18,615.4745483398438,0.04558441787958145,3.1905059814453125,2.123990774154663,0,0,0,0,0,-961.5794067382812,306.0605773925781,-1123.2685546875,400.0858154296875,-1121.448486328125,398.0281677246094,-1090.9212646484375,448.3992004394531,0.4858478009700775,0.4907478392124176,0.02340432070195675,-1121.6181640625,400.2067565917969,12.039602049624962,12.039602049624962,-1134.1440136577178,401.12687234474834,185.6768798828125,197.01813113820938
1112,1112,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001112.jpg,9,10,-7.178154916059754,10,18,612.9710083007812,0.051996733993291855,3.256405830383301,2.187514066696167,0,0,0,0,0,-964.777587890625,306.4599304199219,-1121.6181640625,400.2067565917969,-1117.66259765625,400.759521484375,-1091.75439453125,447.811767578125,0.48704254627227783,0.4897599220275879,0.0231976006180048,-1118.9881591796875,401.5818176269531,12.034688484838437,12.034688484838437,-1132.3187448451938,401.1816628836927,181.18795776367188,192.46362221109118
1113,1113,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001113.jpg,9,10,-7.178154916059754,14,18,611.4960327148438,0.05945705249905586,3.240185022354126,2.196349859237671,0,0,0,0,0,-968.275634765625,306.8966979980469,-1118.9881591796875,401.5818176269531,-1117.1905517578125,400.2845153808594,-1094.9271240234375,448.9118957519531,0.4821762442588806,0.4905768036842346,0.027246924117207527,-1117.4505615234375,402.2349853515625,12.129426772853984,12.129426772853984,-1130.5389651633818,401.3077497018427,177.03826904296875,187.73075154483453
1114,1114,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001114.jpg,9,10,-7.178154916059754,11,18,609.3010864257812,0.06246489658951759,3.1815221309661865,2.1770217418670654,0,0,0,0,0,-971.4708862304688,307.36328125,-1117.4505615234375,402.2349853515625,-1114.6473388671875,396.03271484375,-1094.2672119140625,448.7471008300781,0.4797847867012024,0.4907911419868469,0.029424117878079414,-1115.3927001953125,400.5595703125,12.178219519808763,12.178219519808763,-1128.7298234516827,401.2183836076969,171.4614715576172,183.13698035765327
1115,1115,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001115.jpg,9,10,-7.178154916059754,15,18,604.624755859375,0.06606656312942505,3.0864152908325195,2.1613075733184814,0,0,0,0,0,-974.9241333007812,307.86749267578125,-1115.3927001953125,400.5595703125,-1111.48388671875,398.6998291015625,-1011.9265747070312,404.1711120605469,0.4844966232776642,0.48929816484451294,0.026205232366919518,-1110.768798828125,399.7442626953125,12.105681354640758,12.105681354640758,-1126.5700787218543,401.04112618845835,163.99729919433594,177.98263607612327
1116,1116,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001116.jpg,9,10,-7.178154916059754,16,18,602.5672607421875,0.06813934445381165,3.033090114593506,2.1012518405914307,0,0,0,0,0,-978.1102294921875,308.3327331542969,-1110.768798828125,399.7442626953125,-1107.207275390625,399.870361328125,-1092.1044921875,436.7091064453125,0.4915434718132019,0.4867301285266876,0.021726351231336594,-1108.6297607421875,400.6087341308594,11.998737148140577,11.998737148140577,-1124.3947282837382,400.988696557445,159.8443145751953,173.15970126117892
1117,1117,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001117.jpg,9,10,-7.178154916059754,13,18,600.7798461914062,0.07269878685474396,3.0753355026245117,2.113704204559326,0,0,0,0,0,-981.3295288085938,308.78125,-1108.6297607421875,400.6087341308594,-1106.28857421875,396.8528747558594,-1090.1986083984375,435.9837646484375,0.4780280590057373,0.4902801513671875,0.031691789627075195,-1106.897705078125,399.8883972167969,12.227738747477336,12.227738747477336,-1122.3089648277726,400.8575334373886,155.1382598876953,168.38421348786844
1118,1118,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001118.jpg,9,10,-7.178154916059754,11,18,598.7352294921875,0.05756189301609993,3.129281520843506,2.107147455215454,0,0,0,0,0,-984.5541381835938,309.2304992675781,-1106.897705078125,399.8883972167969,-1102.883544921875,400.56524658203125,-1098.3499755859375,451.6273193359375,0.4816690981388092,0.4905228018760681,0.027808088809251785,-1104.69091796875,401.6591796875,12.14215552608364,12.14215552608364,-1120.192686324851,400.953827126447,151.5780487060547,163.74060160929446
1119,1119,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001119.jpg,9,10,-7.178154916059754,16,18,596.9849853515625,0.06853983551263809,3.05081844329834,2.115192413330078,0,0,0,0,0,-988.0980224609375,309.7242126464844,-1104.69091796875,401.6591796875,-1102.0281982421875,398.72882080078125,-1092.4432373046875,436.6127014160156,0.4735695421695709,0.49134883284568787,0.03508154675364494,-1102.9527587890625,401.4455261230469,12.298806904436079,12.298806904436079,-1118.1441073699466,401.01225453076705,146.98439025878906,158.88829658356764
1120,1120,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001120.jpg,9,10,-7.178154916059754,13,18,595.15185546875,0.05694481357932091,3.0646908283233643,2.0531673431396484,0,0,0,0,0,-993.0588989257812,310.3374328613281,-1102.9527587890625,401.4455261230469,-1100.032470703125,396.87017822265625,-1093.044921875,433.27154541015625,0.4795818030834198,0.49105119705200195,0.029367053881287575,-1101.227783203125,400.1334533691406,12.176909997120138,12.176909997120138,-1116.1131267430078,400.9067453127719,140.58389282226562,152.79117560127986
1121,1121,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001121.jpg,9,10,-7.178154916059754,18,18,592.9486083984375,0.06511861830949783,3.0799994468688965,2.1255040168762207,0,0,0,0,0,-998.004150390625,310.94873046875,-1101.227783203125,400.1334533691406,-1097.14013671875,398.7178955078125,-1093.1959228515625,436.7750244140625,0.4792878329753876,0.49054476618766785,0.03016732819378376,-1098.980224609375,400.5444030761719,12.194617410787936,12.194617410787936,-1114.058198774896,400.8632858223592,134.99464416503906,146.80997721822578
1122,1122,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001122.jpg,9,10,-7.178154916059754,15,18,591.0594482421875,0.0691630020737648,3.0766348838806152,2.105321168899536,0,0,0,0,0,-1001.4414672851562,311.3778076171875,-1098.980224609375,400.5444030761719,-1096.141845703125,394.9911804199219,-1090.165283203125,415.4400634765625,0.47340092062950134,0.49109575152397156,0.0355033278465271,-1097.2733154296875,398.3460693359375,12.30755293180432,12.30755293180432,-1112.0605857566384,400.56370528196277,129.4110565185547,142.09403123875248
1123,1123,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001123.jpg,9,10,-7.178154916059754,10,18,588.73046875,0.06678690761327744,3.036271333694458,2.0687854290008545,0,0,0,0,0,-1004.563232421875,311.76751708984375,-1097.2733154296875,398.3460693359375,-1092.9407958984375,396.75933837890625,-1090.76123046875,415.5301208496094,0.4806583821773529,0.4898858368396759,0.02945576049387455,-1094.958984375,398.07489013671875,12.1790687211248,12.1790687211248,-1110.0040756065666,400.2644190634603,124.98141479492188,137.6570850716614
1124,1124,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001124.jpg,9,10,-7.178154916059754,13,18,586.7501831054688,0.06822375953197479,3.052252769470215,2.078603744506836,0,0,0,0,0,-1007.991943359375,312.1955261230469,-1094.958984375,398.07489013671875,-1091.623291015625,394.37939453125,-1087.62451171875,414.5548095703125,0.47583678364753723,0.49080824851989746,0.033354878425598145,-1093.0771484375,396.8107604980469,12.262989972856955,12.262989972856955,-1107.9810395574098,399.85165213243226,119.99679565429688,132.9714848584955
1125,1125,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001125.jpg,9,10,-7.178154916059754,10,18,584.6670532226562,0.0670032948255539,3.025236129760742,2.0528109073638916,0,0,0,0,0,-1011.1024780273438,312.6106262207031,-1093.0771484375,396.8107604980469,-1088.9759521484375,397.8136901855469,-1087.88916015625,414.59979248046875,0.47713953256607056,0.49060410261154175,0.03225645422935486,-1090.8978271484375,397.8766174316406,12.23976090002176,12.23976090002176,-1105.9347694737248,399.6150775160359,116.78008270263672,128.69707862330557
