sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,forward_recovery_candidate_count,selected_branch,selected_local_index,selected_recovery_index,endpoint_distance_m,transition_probability,current_leg_visual_top1,next_leg_visual_top1,next_visual_stronger,within_transition_zone,transition_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
739,739,/yh/study/new_data/model_dataset_flight/vi/vi_000739.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.11171340942382812,1.9861924648284912,1.9861924648284912,0,0,0,0,0,-143.5851593017578,66.93292999267578,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2987741231918335,0.3418962359428406,0.3593297004699707,-27.772829055786133,9.233684539794922,14.476605605473495,14.476605605473495,-27.77282905578612,9.233684539794915,129.3897247314453,129.3897166038855
740,740,/yh/study/new_data/model_dataset_flight/vi/vi_000740.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1146366074681282,1.982098937034607,1.982098937034607,0,0,0,0,0,-144.5650634765625,67.96660614013672,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.30193573236465454,0.33855366706848145,0.3595106303691864,-27.772829055786133,9.233684539794922,14.479647627609888,14.479647627609888,-27.77282905578612,9.233684539794915,130.72865295410156,130.72865829920187
741,741,/yh/study/new_data/model_dataset_flight/vi/vi_000741.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.11124540120363235,1.9352201223373413,1.9352201223373413,0,0,0,0,0,-145.45631408691406,68.9067611694336,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2940353751182556,0.3470524251461029,0.3589121997356415,-27.772829055786133,9.233684539794922,14.471103225907862,14.471103225907862,-27.77282905578612,9.233684539794915,131.94801330566406,131.94801523144804
742,742,/yh/study/new_data/model_dataset_flight/vi/vi_000742.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.11411897093057632,1.9214922189712524,1.9214922189712524,0,0,0,0,0,-146.68765258789062,69.60233306884766,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.292808473110199,0.3484022617340088,0.35878926515579224,-27.772829055786133,9.233684539794922,14.469484044868855,14.469484044868855,-27.77282905578612,9.233684539794915,133.36082458496094,133.36082251132024
743,743,/yh/study/new_data/model_dataset_flight/vi/vi_000743.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.11487333476543427,1.860384225845337,1.860384225845337,0,0,0,0,0,-148.03573608398438,70.36384582519531,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2841855585575104,0.3581112027168274,0.3577032685279846,-27.772829055786133,9.233684539794922,14.455776017961677,14.455776017961677,-27.77282905578612,9.233684539794915,134.90760803222656,134.90761070322208
744,744,/yh/study/new_data/model_dataset_flight/vi/vi_000744.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12489478290081024,1.9659974575042725,1.9659974575042725,0,0,0,0,0,-149.37789916992188,71.12202453613281,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.29250213503837585,0.34863173961639404,0.3588661551475525,-27.772829055786133,9.233684539794922,14.469042517906797,14.469042517906797,-27.77282905578612,9.233684539794915,136.44764709472656,136.44764455631395
745,745,/yh/study/new_data/model_dataset_flight/vi/vi_000745.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1216120570898056,1.9507287740707397,1.9507287740707397,0,0,0,0,0,-150.61305236816406,71.59953308105469,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.29419055581092834,0.3468036651611328,0.35900577902793884,-27.772829055786133,9.233684539794922,14.47128091772528,14.47128091772528,-27.77282905578612,9.233684539794915,137.7650909423828,137.7650882034568
746,746,/yh/study/new_data/model_dataset_flight/vi/vi_000746.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.11892599612474442,1.9403042793273926,1.9403042793273926,0,0,0,0,0,-151.84901428222656,72.07735443115234,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.29045113921165466,0.35092347860336304,0.3586253225803375,-27.772829055786133,9.233684539794922,14.466129234319077,14.466129234319077,-27.77282905578612,9.233684539794915,139.08352661132812,139.0835237753195
747,747,/yh/study/new_data/model_dataset_flight/vi/vi_000747.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12191256880760193,1.9954086542129517,1.9954086542129517,0,0,0,0,0,-153.20758056640625,72.60256958007812,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2942405939102173,0.3467540144920349,0.3590053915977478,-27.772829055786133,9.233684539794922,14.471346158376516,14.471346158376516,-27.77282905578612,9.233684539794915,140.5328826904297,140.5328875309251
748,748,/yh/study/new_data/model_dataset_flight/vi/vi_000748.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12848342955112457,2.022469997406006,2.022469997406006,0,0,0,0,0,-155.34170532226562,73.28709411621094,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3037661612033844,0.33667710423469543,0.35955676436424255,-27.772829055786133,9.233684539794922,14.481199806786613,14.481199806786613,-27.77282905578612,9.233684539794915,142.746826171875,142.7468299832135
749,749,/yh/study/new_data/model_dataset_flight/vi/vi_000749.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.11688115447759628,1.9209909439086914,1.9209909439086914,0,0,0,0,0,-157.4763946533203,73.9718017578125,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.28776776790618896,0.3539062738418579,0.35832592844963074,-27.772829055786133,9.233684539794922,14.461962119183282,14.461962119183282,-27.77282905578612,9.233684539794915,144.9622039794922,144.96219765734665
750,750,/yh/study/new_data/model_dataset_flight/vi/vi_000750.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1235213577747345,1.967461347579956,1.967461347579956,0,0,0,0,0,-159.203369140625,74.50363159179688,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.29271945357322693,0.34838128089904785,0.35889923572540283,-27.772829055786133,9.233684539794922,14.46933565423636,14.46933565423636,-27.77282905578612,9.233684539794915,146.74520874023438,146.74519704291373
751,751,/yh/study/new_data/model_dataset_flight/vi/vi_000751.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12038090825080872,2.0082876682281494,2.0082876682281494,0,0,0,0,0,-160.77369689941406,74.98722839355469,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2958693504333496,0.34499675035476685,0.3591339588165283,-27.772829055786133,9.233684539794922,14.473357822362647,14.473357822362647,-27.77282905578612,9.233684539794915,148.36697387695312,148.36697535666923
752,752,/yh/study/new_data/model_dataset_flight/vi/vi_000752.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.11807921528816223,1.9844330549240112,1.9844330549240112,0,0,0,0,0,-162.5009307861328,75.5191421508789,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2954404652118683,0.3454780578613281,0.3590814471244812,-27.772829055786133,9.233684539794922,14.472847585315044,14.472847585315044,-27.77282905578612,9.233684539794915,150.15133666992188,150.15133461469284
753,753,/yh/study/new_data/model_dataset_flight/vi/vi_000753.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12082698941230774,1.986773133277893,1.986773133277893,0,0,0,0,0,-164.32679748535156,75.98976135253906,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2996167838573456,0.3409886062145233,0.3593946099281311,-27.772829055786133,9.233684539794922,14.477460673497108,14.477460673497108,-27.77282905578612,9.233684539794915,151.99789428710938,151.99789500283137
754,754,/yh/study/new_data/model_dataset_flight/vi/vi_000754.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.11738422513008118,1.929368019104004,1.929368019104004,0,0,0,0,0,-166.3332061767578,76.50691223144531,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2874127924442291,0.35429272055625916,0.35829445719718933,-27.772829055786133,9.233684539794922,14.461380245133451,14.461380245133451,-27.77282905578612,9.233684539794915,154.0281219482422,154.02813143045827
755,755,/yh/study/new_data/model_dataset_flight/vi/vi_000755.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12375232577323914,1.9594807624816895,1.9594807624816895,0,0,0,0,0,-168.1586456298828,76.97742462158203,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2927088439464569,0.3483927547931671,0.3588983714580536,-27.772829055786133,9.233684539794922,14.46932122860352,14.46932122860352,-27.77282905578612,9.233684539794915,155.87620544433594,155.8762067008453
756,756,/yh/study/new_data/model_dataset_flight/vi/vi_000756.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12150449305772781,1.9598274230957031,1.9598274230957031,0,0,0,0,0,-170.2132110595703,77.51460266113281,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2942928969860077,0.3466855585575104,0.35902151465415955,-27.772829055786133,9.233684539794922,14.471409635733805,14.471409635733805,-27.77282905578612,9.233684539794915,157.96058654785156,157.96058433950165
757,757,/yh/study/new_data/model_dataset_flight/vi/vi_000757.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12216886878013611,1.9975618124008179,1.9975618124008179,0,0,0,0,0,-172.0809326171875,78.00292205810547,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.299606055021286,0.3409913182258606,0.35940268635749817,-27.772829055786133,9.233684539794922,14.477446355150843,14.477446355150843,-27.77282905578612,9.233684539794915,159.85630798339844,159.85630041489748
758,758,/yh/study/new_data/model_dataset_flight/vi/vi_000758.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.11798211932182312,1.9868147373199463,1.9868147373199463,0,0,0,0,0,-173.94912719726562,78.49137115478516,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2958237826824188,0.3450382947921753,0.3591379225254059,-27.772829055786133,9.233684539794922,14.473301050254227,14.473301050254227,-27.77282905578612,9.233684539794915,161.75332641601562,161.75332235724525
759,759,/yh/study/new_data/model_dataset_flight/vi/vi_000759.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.11677084118127823,1.9160534143447876,1.9160534143447876,0,0,0,0,0,-175.8144989013672,78.9737319946289,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.28548699617385864,0.35652127861976624,0.3579917252063751,-27.772829055786133,9.233684539794922,14.458109098072626,14.458109098072626,-27.77282905578612,9.233684539794915,163.64599609375,163.64599057010386
760,760,/yh/study/new_data/model_dataset_flight/vi/vi_000760.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.11705535650253296,1.897251844406128,1.897251844406128,0,0,0,0,0,-177.6796112060547,79.45601654052734,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2832890748977661,0.35913586616516113,0.35757505893707275,-27.772829055786133,9.233684539794922,14.45411038598241,14.45411038598241,-27.77282905578612,9.233684539794915,165.53916931152344,165.53917737583802
761,761,/yh/study/new_data/model_dataset_flight/vi/vi_000761.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12211652100086212,1.9542547464370728,1.9542547464370728,0,0,0,0,0,-179.54556274414062,79.93852996826172,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.28933560848236084,0.3521900773048401,0.35847434401512146,-27.772829055786133,9.233684539794922,14.464449111771538,14.464449111771538,-27.77282905578612,9.233684539794915,167.43399047851562,167.4339805962325
762,762,/yh/study/new_data/model_dataset_flight/vi/vi_000762.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.13131381571292877,2.025181531906128,2.025181531906128,0,0,0,0,0,-181.41416931152344,80.41712951660156,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3036579489707947,0.3368169069290161,0.3595251142978668,-27.772829055786133,9.233684539794922,14.481127700165144,14.481127700165144,-27.77282905578612,9.233684539794915,169.3302764892578,169.3302816224709
763,763,/yh/study/new_data/model_dataset_flight/vi/vi_000763.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.1233941987156868,2.0146801471710205,2.0146801471710205,0,0,0,0,0,-183.28305053710938,80.89580535888672,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.3056311309337616,0.3347484767436981,0.35962042212486267,-27.772829055786133,9.233684539794922,14.482596759266386,14.482596759266386,-27.77282905578612,9.233684539794915,171.22760009765625,171.22759282738375
764,764,/yh/study/new_data/model_dataset_flight/vi/vi_000764.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.11533036082983017,1.9088292121887207,1.9088292121887207,0,0,0,0,0,-185.15220642089844,81.37454986572266,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.28602999448776245,0.35590076446533203,0.35806921124458313,-27.772829055786133,9.233684539794922,14.45905359280945,14.45905359280945,-27.77282905578612,9.233684539794915,173.12588500976562,173.12588734734058
765,765,/yh/study/new_data/model_dataset_flight/vi/vi_000765.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.120778389275074,1.9149293899536133,1.9149293899536133,0,0,0,0,0,-186.9937744140625,81.84137725830078,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.28970348834991455,0.35176631808280945,0.3585301339626312,-27.772829055786133,9.233684539794922,14.465010063415887,14.465010063415887,-27.77282905578612,9.233684539794915,174.9948272705078,174.99481844525624
766,766,/yh/study/new_data/model_dataset_flight/vi/vi_000766.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.11885011196136475,1.822706699371338,1.822706699371338,0,0,0,0,0,-189.0194091796875,82.35486602783203,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.27753907442092896,0.3657941222190857,0.35666680335998535,-27.772829055786133,9.233684539794922,14.442316526464879,14.442316526464879,-27.77282905578612,9.233684539794915,177.0513153076172,177.05131116108743
767,767,/yh/study/new_data/model_dataset_flight/vi/vi_000767.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.1210978627204895,1.8421050310134888,1.8421050310134888,0,0,0,0,0,-190.86099243164062,82.82170104980469,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.27884912490844727,0.3643132448196411,0.3568376302719116,-27.772829055786133,9.233684539794922,14.445166632795344,14.445166632795344,-27.77282905578612,9.233684539794915,178.92161560058594,178.92161749544653
768,768,/yh/study/new_data/model_dataset_flight/vi/vi_000768.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12391284108161926,1.9038444757461548,1.9038444757461548,0,0,0,0,0,-192.71914672851562,83.32991790771484,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.28542304039001465,0.3566320836544037,0.35794487595558167,-27.772829055786133,9.233684539794922,14.457997871169075,14.457997871169075,-27.77282905578612,9.233684539794915,180.82461547851562,180.82460981046313
769,769,/yh/study/new_data/model_dataset_flight/vi/vi_000769.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12413734942674637,1.9563554525375366,1.9563554525375366,0,0,0,0,0,-194.578125,83.83836364746094,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.29316192865371704,0.34797871112823486,0.3588593304157257,-27.772829055786133,9.233684539794922,14.469950532282216,14.469950532282216,-27.77282905578612,9.233684539794915,182.72894287109375,182.7289383206573
770,770,/yh/study/new_data/model_dataset_flight/vi/vi_000770.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.11957855522632599,1.826176643371582,1.826176643371582,0,0,0,0,0,-196.43699645996094,84.3467788696289,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.27679356932640076,0.3666509985923767,0.3565554618835449,-27.772829055786133,9.233684539794922,14.440648163875322,14.440648163875322,-27.77282905578612,9.233684539794915,184.63363647460938,184.63363265111272
771,771,/yh/study/new_data/model_dataset_flight/vi/vi_000771.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12930551171302795,1.9372566938400269,1.9372566938400269,0,0,0,0,0,-198.3873291015625,84.86249542236328,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.29191115498542786,0.3493299186229706,0.3587588965892792,-27.772829055786133,9.233684539794922,14.468235127439021,14.468235127439021,-27.77282905578612,9.233684539794915,186.6253662109375,186.62535910583404
772,772,/yh/study/new_data/model_dataset_flight/vi/vi_000772.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.1197115108370781,1.858047366142273,1.858047366142273,0,0,0,0,0,-200.33766174316406,85.37820434570312,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.27903425693511963,0.3640124201774597,0.35695332288742065,-27.772829055786133,9.233684539794922,14.445575954569419,14.445575954569419,-27.77282905578612,9.233684539794915,188.6176300048828,188.61762742886754
773,773,/yh/study/new_data/model_dataset_flight/vi/vi_000773.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.12074042111635208,1.861601710319519,1.861601710319519,0,0,0,0,0,-202.2887420654297,85.89411926269531,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.27696046233177185,0.36657875776290894,0.3564607799053192,-27.772829055786133,9.233684539794922,14.440998237690792,14.440998237690792,-27.77282905578612,9.233684539794915,190.61119079589844,190.611191028999
774,774,/yh/study/new_data/model_dataset_flight/vi/vi_000774.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.12352071702480316,1.8203874826431274,1.8203874826431274,0,0,0,0,0,-204.21278381347656,86.35020446777344,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2749316096305847,0.3689188063144684,0.3561495542526245,-27.772829055786133,9.233684539794922,14.436306062748763,14.436306062748763,-27.77282905578612,9.233684539794915,192.5565185546875,192.55652489775088
775,775,/yh/study/new_data/model_dataset_flight/vi/vi_000775.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.12376967072486877,1.8300665616989136,1.8300665616989136,0,0,0,0,0,-206.328125,86.85163116455078,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2751520276069641,0.36870115995407104,0.35614675283432007,-27.772829055786133,9.233684539794922,14.436817347775182,14.436817347775182,-27.77282905578612,9.233684539794915,194.69601440429688,194.6960178020322
776,776,/yh/study/new_data/model_dataset_flight/vi/vi_000776.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12784196436405182,1.9558227062225342,1.9558227062225342,0,0,0,0,0,-208.25283813476562,87.30787658691406,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.28797823190689087,0.3537587821483612,0.3582629859447479,-27.772829055786133,9.233684539794922,14.46231221824205,14.46231221824205,-27.77282905578612,9.233684539794915,196.64337158203125,196.64336536216766
777,777,/yh/study/new_data/model_dataset_flight/vi/vi_000777.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12203554064035416,1.9591232538223267,1.9591232538223267,0,0,0,0,0,-210.1998748779297,87.79022216796875,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2893347144126892,0.3522368371486664,0.3584284484386444,-27.772829055786133,9.233684539794922,14.46445408978878,14.46445408978878,-27.77282905578612,9.233684539794915,198.6221466064453,198.62214542069862
778,778,/yh/study/new_data/model_dataset_flight/vi/vi_000778.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12466615438461304,1.9708479642868042,1.9708479642868042,0,0,0,0,0,-212.1474609375,88.27271270751953,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2988607883453369,0.34184810519218445,0.3592911660671234,-27.772829055786133,9.233684539794922,14.476713166865387,14.476713166865387,-27.77282905578612,9.233684539794915,200.60202026367188,200.60202604962856
779,779,/yh/study/new_data/model_dataset_flight/vi/vi_000779.jpg,0,1,173.90999868913076,18,18,0,0,0,721.4879150390625,0.12101884186267853,1.943559169769287,1.943559169769287,0,0,0,0,0,-214.09437561035156,88.7550277709961,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.29385772347450256,0.3471810221672058,0.35896122455596924,-27.772829055786133,9.233684539794922,14.470856306953278,14.470856306953278,-27.77282905578612,9.233684539794915,202.5817413330078,202.58174335260222
780,780,/yh/study/new_data/model_dataset_flight/vi/vi_000780.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.12533417344093323,1.8415340185165405,1.8415340185165405,0,0,0,0,0,-215.94342041015625,89.19693756103516,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-79.66464233398438,33.35453414916992,0.2696591317653656,0.37478917837142944,0.35555166006088257,-27.772829055786133,9.233684539794922,14.423086737383505,14.423086737383505,-27.77282905578612,9.233684539794915,204.45608520507812,204.4560913359938
781,781,/yh/study/new_data/model_dataset_flight/vi/vi_000781.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.12958359718322754,1.8379275798797607,1.8379275798797607,0,0,0,0,0,-217.97567749023438,89.68262481689453,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.27140021324157715,0.37283915281295776,0.3557606041431427,-27.772829055786133,9.233684539794922,14.427627782340695,14.427627782340695,-27.77282905578612,9.233684539794915,206.5167236328125,206.51671976933497
782,782,/yh/study/new_data/model_dataset_flight/vi/vi_000782.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.12727878987789154,1.852326512336731,1.852326512336731,0,0,0,0,0,-219.82357788085938,90.12425994873047,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,0.2699583172798157,0.37472182512283325,0.35531988739967346,-27.772829055786133,9.233684539794922,14.423768031075715,14.423768031075715,-27.77282905578612,9.233684539794915,208.39093017578125,208.39091946210146
783,783,/yh/study/new_data/model_dataset_flight/vi/vi_000783.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.13139614462852478,1.8821752071380615,1.8821752071380615,0,0,0,0,0,-221.82676696777344,90.63362121582031,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-79.66464233398438,33.35453414916992,0.26559925079345703,0.3797292113304138,0.35467153787612915,-27.772829055786133,9.233684539794922,14.411626784929,14.411626784929,-27.77282905578612,9.233684539794915,210.4349822998047,210.4349792929169
784,784,/yh/study/new_data/model_dataset_flight/vi/vi_000784.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.13278624415397644,1.8820970058441162,1.8820970058441162,0,0,0,0,0,-223.64881896972656,91.096923828125,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-79.66464233398438,33.35453414916992,0.2647583782672882,0.3807317614555359,0.3545098602771759,-27.772829055786133,9.233684539794922,14.409137696504228,14.409137696504228,-27.77282905578612,9.233684539794915,212.29458618164062,212.29459100868416
785,785,/yh/study/new_data/model_dataset_flight/vi/vi_000785.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.1343746781349182,1.9305553436279297,1.9305553436279297,0,0,0,0,0,-225.4710693359375,91.5602798461914,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-79.66464233398438,33.35453414916992,0.2594737410545349,0.38700807094573975,0.35351821780204773,-27.772829055786133,9.233684539794922,14.392535443518403,14.392535443518403,-27.77282905578612,9.233684539794915,214.15475463867188,214.15476297437712
786,786,/yh/study/new_data/model_dataset_flight/vi/vi_000786.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.13538968563079834,1.8769382238388062,1.8769382238388062,0,0,0,0,0,-227.31642150878906,92.19490051269531,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-79.66464233398438,33.35453414916992,0.26185938715934753,0.3841475248336792,0.35399308800697327,-27.772829055786133,9.233684539794922,14.400255673276579,14.400255673276579,-27.77282905578612,9.233684539794915,216.10231018066406,216.10231059558885
787,787,/yh/study/new_data/model_dataset_flight/vi/vi_000787.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.13448509573936462,1.8987526893615723,1.8987526893615723,0,0,0,0,0,-229.160400390625,92.82905578613281,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-79.66464233398438,33.35453414916992,0.262649804353714,0.38324907422065735,0.3541010916233063,-27.772829055786133,9.233684539794922,14.402706420767913,14.402706420767913,-27.77282905578612,9.233684539794915,218.04847717285156,218.04848080635156
788,788,/yh/study/new_data/model_dataset_flight/vi/vi_000788.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.13467176258563995,1.888838291168213,1.888838291168213,0,0,0,0,0,-231.00624084472656,93.4638442993164,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-79.66464233398438,33.35453414916992,0.25568923354148865,0.3916953206062317,0.35261547565460205,-27.772829055786133,9.233684539794922,14.37945411155779,14.37945411155779,-27.77282905578612,9.233684539794915,219.99667358398438,219.99668061243003
789,789,/yh/study/new_data/model_dataset_flight/vi/vi_000789.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.13498467206954956,1.9233304262161255,1.9233304262161255,0,0,0,0,0,-233.90895080566406,94.50687408447266,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-79.66464233398438,33.35453414916992,0.25614506006240845,0.39122438430786133,0.35263052582740784,-27.772829055786133,9.233684539794922,14.381000833442322,14.381000833442322,-27.77282905578612,9.233684539794915,223.07760620117188,223.0776043111523
790,790,/yh/study/new_data/model_dataset_flight/vi/vi_000790.jpg,0,1,173.90999868913076,18,18,1,0,0,721.4879150390625,0.13518694043159485,1.917304515838623,1.917304515838623,0,0,0,0,0,-236.55160522460938,95.45646667480469,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-79.66464233398438,33.35453414916992,0.2587246596813202,0.38807058334350586,0.35320478677749634,-27.772829055786133,9.233684539794922,14.389918008216378,14.389918008216378,-27.77282905578612,9.233684539794915,225.88259887695312,225.8825923741202
