pair_current_index,pair_next_index,current_frame_id,next_frame_id,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,ms_candidate_count,gru_next_xy_x,gru_next_xy_y,kalman_next_xy_x,kalman_next_xy_y
1338,1339,1338,1339,-980.0945434570312,409.9146728515625,-980.0945434570312,409.9146728515625,0.0,-977.3359375,413.90216064453125,4.84870763453965,-976.6498413085938,409.4553527832031,-976.3944702148438,412.32366943359375,2.879662272286659,36,-977.38427734375,413.93670654296875,-976.3944702148438,412.32366943359375
1339,1340,1339,1340,-976.6498413085938,409.4553527832031,-976.6498413085938,409.4553527832031,0.0,-975.617919921875,414.2093200683594,4.864675394792898,-973.2445068359375,408.9999694824219,-974.9532470703125,413.42364501953125,4.742225052250457,36,-976.7533569335938,414.7342224121094,-974.9532470703125,413.42364501953125
1340,1341,1340,1341,-973.2445068359375,408.9999694824219,-973.2445068359375,408.9999694824219,0.0,-973.9274291992188,414.1878662109375,5.232652809045597,-969.8408813476562,408.5448303222656,-971.68408203125,414.2700500488281,6.014609686207481,36,-970.7862548828125,414.8614501953125,-971.68408203125,414.2700500488281
1341,1342,1341,1342,-969.8408813476562,408.5448303222656,-969.8408813476562,408.5448303222656,0.0,-974.0009155273438,414.2008056640625,7.021106853138081,-966.7437133789062,408.1306457519531,-970.3975830078125,414.82159423828125,7.62361822966891,36,-972.3399047851562,414.8573303222656,-970.3975830078125,414.82159423828125
1342,1343,1342,1343,-966.7437133789062,408.1306457519531,-966.7437133789062,408.1306457519531,0.0,-972.5584106445312,413.8927917480469,8.186148714210248,-963.4463500976562,407.7230529785156,-969.4193725585938,414.50421142578125,9.036653540209773,36,-971.2581176757812,413.3130187988281,-969.4193725585938,414.50421142578125
1343,1344,1343,1344,-963.4463500976562,407.7230529785156,-963.4463500976562,407.7230529785156,0.0,-969.7464599609375,413.2475280761719,8.379212934043252,-960.1469116210938,407.315185546875,-968.286865234375,414.6886901855469,10.983051282903405,36,-969.7095336914062,414.4766845703125,-968.286865234375,414.6886901855469
1344,1345,1344,1345,-960.1469116210938,407.315185546875,-960.1469116210938,407.315185546875,0.0,-970.5133056640625,409.67779541015625,10.632217587134484,-956.837646484375,406.9061279296875,-967.8241577148438,412.8265075683594,12.480157213882222,36,-969.7254028320312,410.23992919921875,-967.8241577148438,412.8265075683594
1345,1346,1345,1346,-956.837646484375,406.9061279296875,-956.837646484375,406.9061279296875,0.0,-966.8271484375,409.2205505371094,10.254106556752454,-953.3284301757812,406.45703125,-967.6798095703125,411.177734375,15.107849897326917,36,-969.1148681640625,409.2750244140625,-967.6798095703125,411.177734375
1346,1347,1346,1347,-953.3284301757812,406.45703125,-953.3284301757812,406.45703125,0.0,-961.0137939453125,407.70953369140625,7.786756618499913,-950.125244140625,406.047119140625,-964.951904296875,410.2890930175781,15.42154965500173,36,-963.0527954101562,409.798583984375,-964.951904296875,410.2890930175781
1347,1348,1347,1348,-950.125244140625,406.047119140625,-950.125244140625,406.047119140625,0.0,-958.3676147460938,408.66094970703125,8.646894438338824,-946.9213256835938,405.6370849609375,-961.4710693359375,409.8710632324219,15.153270681681862,36,-957.7890014648438,410.2379150390625,-961.4710693359375,409.8710632324219
1348,1349,1348,1349,-946.9213256835938,405.6370849609375,-946.9213256835938,405.6370849609375,0.0,-957.9013671875,408.781982421875,11.421545056047144,-943.7275390625,405.22393798828125,-958.3200073242188,410.0859069824219,15.381120650630558,36,-956.4749145507812,411.2027282714844,-958.3200073242188,410.0859069824219
1349,1350,1349,1350,-943.7275390625,405.22393798828125,-943.7275390625,405.22393798828125,0.0,-950.8735961914062,407.6507873535156,7.546902035347373,-940.5319213867188,404.8105163574219,-954.46875,408.92974853515625,14.532834050179519,36,-951.5923461914062,407.8345642089844,-954.46875,408.92974853515625
1350,1351,1350,1351,-940.5319213867188,404.8105163574219,-940.5319213867188,404.8105163574219,0.0,-943.1827392578125,404.3859558105469,2.684601840808577,-937.0254516601562,404.35693359375,-949.44140625,406.8440856933594,12.662616394081178,36,-945.9278564453125,404.5630798339844,-949.44140625,406.8440856933594
1351,1352,1351,1352,-937.0254516601562,404.35693359375,-937.0254516601562,404.35693359375,0.0,-943.0847778320312,404.2558898925781,6.060168602169073,-932.3201293945312,403.71514892578125,-945.8489990234375,405.5360107421875,13.650855328161244,36,-945.3499755859375,405.01129150390625,-945.8489990234375,405.5360107421875
1352,1353,1352,1353,-932.3201293945312,403.71514892578125,-932.3201293945312,403.71514892578125,0.0,-936.156005859375,401.576171875,4.391943883670537,-927.1499633789062,403.00994873046875,-939.3456420898438,403.1314392089844,12.19628382568986,36,-935.2679443359375,401.1652526855469,-939.3456420898438,403.1314392089844
1353,1354,1353,1354,-927.1499633789062,403.00994873046875,-927.1499633789062,403.00994873046875,0.0,-933.7509765625,401.3863220214844,6.797759832482016,-923.739990234375,402.5481872558594,-934.1151733398438,401.4713439941406,10.43091634911877,36,-932.3349609375,401.0428466796875,-934.1151733398438,401.4713439941406
1354,1355,1354,1355,-923.739990234375,402.5481872558594,-923.739990234375,402.5481872558594,0.0,-928.6524658203125,399.0855712890625,6.01016852641826,-920.6265869140625,402.1265869140625,-929.3632202148438,399.8223571777344,9.035387988907763,36,-928.7171630859375,399.563232421875,-929.3632202148438,399.8223571777344
1355,1356,1355,1356,-920.6265869140625,402.1265869140625,-920.6265869140625,402.1265869140625,0.0,-918.5697021484375,399.32720947265625,3.4738003682587193,-917.2030029296875,401.6629943847656,-922.1414794921875,398.5713195800781,5.8264057407891965,36,-916.9200439453125,398.9219665527344,-922.1414794921875,398.5713195800781
1356,1357,1356,1357,-917.2030029296875,401.6629943847656,-917.2030029296875,401.6629943847656,0.0,-920.70068359375,398.0156555175781,5.053399928746318,-913.8905639648438,401.2630310058594,-917.8551025390625,397.4971923828125,5.468007556807144,36,-919.28564453125,398.0472412109375,-917.8551025390625,397.4971923828125
1357,1358,1357,1358,-913.8905639648438,401.2630310058594,-913.8905639648438,401.2630310058594,0.0,-913.6751708984375,399.1978454589844,2.0763876121951026,-910.5665893554688,400.8616943359375,-913.1880493164062,396.2845458984375,5.274688630213838,36,-913.47119140625,396.48175048828125,-913.1880493164062,396.2845458984375
1358,1359,1358,1359,-910.5665893554688,400.8616943359375,-910.5665893554688,400.8616943359375,0.0,-909.7808837890625,399.00274658203125,2.0181724378345023,-907.245849609375,400.4607238769531,-908.6679077148438,395.3871765136719,5.269073173034086,36,-909.18212890625,396.07940673828125,-908.6679077148438,395.3871765136719
1359,1360,1359,1360,-907.245849609375,400.4607238769531,-907.245849609375,400.4607238769531,0.0,-904.2757568359375,401.69195556640625,3.2151800192118727,-904.0799560546875,400.03656005859375,-902.6233520507812,395.9373779296875,4.350286122790097,36,-900.9963989257812,398.731201171875,-902.6233520507812,395.9373779296875
1360,1361,1360,1361,-904.0799560546875,400.03656005859375,-904.0799560546875,400.03656005859375,0.0,-904.3121948242188,401.8116455078125,1.7902131711339633,-900.613037109375,399.5720520019531,-898.7504272460938,396.85650634765625,3.2929475706976024,36,-900.3486328125,399.40997314453125,-898.7504272460938,396.85650634765625
1361,1362,1361,1362,-900.613037109375,399.5720520019531,-900.613037109375,399.5720520019531,0.0,-896.74560546875,403.01397705078125,5.177245941295224,-897.4418334960938,399.14715576171875,-893.7728271484375,398.130615234375,3.807225002921966,36,-893.4407958984375,400.8719482421875,-893.7728271484375,398.130615234375
1362,1363,1362,1363,-897.4418334960938,399.14715576171875,-897.4418334960938,399.14715576171875,0.0,-890.8882446289062,405.290283203125,8.982624438407878,-894.0945434570312,398.6815490722656,-888.6528930664062,400.3257141113281,5.684614116144086,36,-888.2319946289062,403.0876159667969,-888.6528930664062,400.3257141113281
1363,1364,1363,1364,-894.0945434570312,398.6815490722656,-894.0945434570312,398.6815490722656,0.0,-891.1156005859375,405.0653381347656,7.04463366142874,-891.0423583984375,398.2569580078125,-885.4542846679688,401.6120910644531,6.517935704263858,36,-887.9693603515625,402.7879638671875,-885.4542846679688,401.6120910644531
1364,1365,1364,1365,-891.0423583984375,398.2569580078125,-891.0423583984375,398.2569580078125,0.0,-885.7677001953125,405.9161071777344,9.299708875384692,-887.6787109375,397.7890625,-880.4703369140625,403.00421142578125,8.897102583417023,36,-879.9752197265625,403.7717590332031,-880.4703369140625,403.00421142578125
1365,1366,1365,1366,-887.6787109375,397.7890625,-887.6787109375,397.7890625,0.0,-883.1538696289062,406.2967224121094,9.636102222790566,-884.1258544921875,397.3123474121094,-876.6753540039062,404.58648681640625,10.412639511623537,36,-877.5206298828125,405.30096435546875,-876.6753540039062,404.58648681640625
1366,1367,1366,1367,-884.1258544921875,397.3123474121094,-884.1258544921875,397.3123474121094,0.0,-883.2555541992188,401.70074462890625,4.473863289410177,-880.8818359375,396.8771057128906,-875.9498901367188,403.5736083984375,8.316684291193235,36,-880.7428588867188,400.8647766113281,-875.9498901367188,403.5736083984375
1367,1368,1367,1368,-880.8818359375,396.8771057128906,-880.8818359375,396.8771057128906,0.0,-880.582763671875,401.52386474609375,4.65637345288379,-877.639892578125,396.4421081542969,-875.7984619140625,401.6657409667969,5.538700808887976,36,-880.3202514648438,398.7828369140625,-875.7984619140625,401.6657409667969
1368,1369,1368,1369,-877.639892578125,396.4421081542969,-877.639892578125,396.4421081542969,0.0,-878.9761962890625,402.0388488769531,5.754060681336628,-872.3914184570312,395.774169921875,-875.835205078125,400.2868957519531,5.676650483258469,36,-879.4813842773438,399.0999755859375,-875.835205078125,400.2868957519531
1369,1370,1369,1370,-872.3914184570312,395.774169921875,-872.3914184570312,395.774169921875,0.0,-876.364501953125,400.9985046386719,6.5634644586576085,-867.58056640625,395.16192626953125,-873.9973754882812,399.512451171875,7.752580584628052,36,-874.1092529296875,399.0204162597656,-873.9973754882812,399.512451171875
1370,1371,1370,1371,-867.58056640625,395.16192626953125,-867.58056640625,395.16192626953125,0.0,-873.5531005859375,400.94805908203125,8.315677810703383,-864.1651611328125,394.74017333984375,-870.7738647460938,398.40216064453125,7.555469175894312,36,-868.3134155273438,397.5611877441406,-870.7738647460938,398.40216064453125
1371,1372,1371,1372,-864.1651611328125,394.74017333984375,-864.1651611328125,394.74017333984375,0.0,-867.6201171875,400.043701171875,6.329623117133587,-860.7714233398438,394.32110595703125,-866.086669921875,397.1530456542969,6.0226014874590375,36,-862.0179443359375,396.1846923828125,-866.086669921875,397.1530456542969
1372,1373,1372,1373,-860.7714233398438,394.32110595703125,-860.7714233398438,394.32110595703125,0.0,-867.787109375,401.1490173339844,9.789802057008728,-857.6642456054688,393.9374084472656,-863.3583984375,396.9815979003906,6.456815461281745,36,-863.5326538085938,397.810546875,-863.3583984375,396.9815979003906
1373,1374,1373,1374,-857.6642456054688,393.9374084472656,-857.6642456054688,393.9374084472656,0.0,-861.6945190429688,400.1608581542969,7.414474373613103,-854.2758178710938,393.5091857910156,-860.7589111328125,396.4354553222656,7.112914424458174,36,-861.0715942382812,396.6099853515625,-860.7589111328125,396.4354553222656
1374,1375,1374,1375,-854.2758178710938,393.5091857910156,-854.2758178710938,393.5091857910156,0.0,-857.3400268554688,399.7611083984375,6.962464577225309,-851.1847534179688,393.1185302734375,-855.860595703125,396.2564697265625,5.631177948452139,36,-853.4220581054688,396.9664611816406,-855.860595703125,396.2564697265625
1375,1376,1375,1376,-851.1847534179688,393.1185302734375,-851.1847534179688,393.1185302734375,0.0,-857.044921875,399.8059387207031,8.891738080113678,-847.7990112304688,392.6906433105469,-852.9639892578125,396.5897216796875,6.471461206840697,36,-853.4381103515625,397.8501892089844,-852.9639892578125,396.5897216796875
1376,1377,1376,1377,-847.7990112304688,392.6906433105469,-847.7990112304688,392.6906433105469,0.0,-853.2923583984375,392.4346618652344,5.499308102677515,-844.6099853515625,392.2561340332031,-850.5032348632812,393.3558044433594,5.994969959753468,36,-851.5195922851562,389.5943908691406,-850.5032348632812,393.3558044433594
1377,1378,1377,1378,-844.6099853515625,392.2561340332031,-844.6099853515625,392.2561340332031,0.0,-849.2998046875,391.36962890625,4.772870912129033,-841.4107055664062,391.8201904296875,-847.4703979492188,390.47039794921875,6.2082051765905595,36,-847.410888671875,387.9173889160156,-847.4703979492188,390.47039794921875
1378,1379,1378,1379,-841.4107055664062,391.8201904296875,-841.4107055664062,391.8201904296875,0.0,-842.2431640625,390.28668212890625,1.7448882073885608,-837.913330078125,391.3436584472656,-843.8366088867188,389.13165283203125,6.3228316983899076,36,-842.7411499023438,389.3332824707031,-843.8366088867188,389.13165283203125
1379,1380,1379,1380,-837.913330078125,391.3436584472656,-837.913330078125,391.3436584472656,0.0,-842.6551513671875,389.6574401855469,5.032713101654032,-834.5903930664062,390.89044189453125,-840.9653930664062,388.9910888671875,6.651929563854376,36,-841.4303588867188,390.8230895996094,-840.9653930664062,388.9910888671875
1380,1381,1380,1381,-834.5903930664062,390.89044189453125,-834.5903930664062,390.89044189453125,0.0,-836.4960327148438,389.3435363769531,2.4544610711947836,-831.27392578125,390.4381103515625,-837.9910888671875,388.25128173828125,7.064170107446945,36,-838.1609497070312,388.7945861816406,-837.9910888671875,388.25128173828125
1381,1382,1381,1382,-831.27392578125,390.4381103515625,-831.27392578125,390.4381103515625,0.0,-831.375,389.3851318359375,1.057818392761135,-827.9561767578125,389.9855651855469,-833.70458984375,388.0858154296875,6.054197068271336,36,-832.1814575195312,389.26422119140625,-833.70458984375,388.0858154296875
1382,1383,1382,1383,-827.9561767578125,389.9855651855469,-827.9561767578125,389.9855651855469,0.0,-831.1078491210938,389.2894287109375,3.227637630954316,-824.46337890625,389.54901123046875,-830.6770629882812,388.6457214355469,6.2789969202810205,36,-831.1055908203125,390.5280456542969,-830.6770629882812,388.6457214355469
1383,1384,1383,1384,-824.46337890625,389.54901123046875,-824.46337890625,389.54901123046875,0.0,-827.3641357421875,389.6689453125,2.903235161896262,-821.27099609375,389.14996337890625,-827.1980590820312,389.8937072753906,5.973544228564079,36,-826.9066162109375,392.1595458984375,-827.1980590820312,389.8937072753906
1384,1385,1384,1385,-821.27099609375,389.14996337890625,-821.27099609375,389.14996337890625,0.0,-824.7557373046875,390.19281005859375,3.6374373540366847,-818.0704956054688,388.74993896484375,-824.7275390625,391.12261962890625,7.067237163306368,36,-825.8807983398438,392.8030090332031,-824.7275390625,391.12261962890625
1385,1386,1385,1386,-818.0704956054688,388.74993896484375,-818.0704956054688,388.74993896484375,0.0,-824.8412475585938,390.0956726074219,6.903193539769299,-813.112548828125,388.1549987792969,-822.6911010742188,390.79815673828125,9.936546036087694,36,-824.1935424804688,389.9750061035156,-822.6911010742188,390.79815673828125
1386,1387,1386,1387,-813.112548828125,388.1549987792969,-813.112548828125,388.1549987792969,0.0,-814.5162963867188,391.8552551269531,3.9575755516007884,-808.1439819335938,387.5588073730469,-817.0756225585938,390.36822509765625,9.363067457062334,36,-812.6416015625,389.72796630859375,-817.0756225585938,390.36822509765625
1387,1388,1387,1388,-808.1439819335938,387.5588073730469,-808.1439819335938,387.5588073730469,0.0,-809.3900756835938,390.1810302734375,2.9032400130065175,-804.7203369140625,387.0923156738281,-812.0389404296875,389.1060791015625,7.590599486325115,36,-809.355712890625,388.0072937011719,-812.0389404296875,389.1060791015625
1388,1389,1388,1389,-804.7203369140625,387.0923156738281,-804.7203369140625,387.0923156738281,0.0,-808.5498046875,390.135986328125,4.8917026156159915,-801.5980834960938,386.6669006347656,-807.7021484375,387.7890625,6.206356101666354,36,-806.9677124023438,386.79638671875,-807.7021484375,387.7890625
1389,1390,1389,1390,-801.5980834960938,386.6669006347656,-801.5980834960938,386.6669006347656,0.0,-802.1223754882812,390.016845703125,3.390724709276357,-798.1765747070312,386.2007141113281,-802.8961791992188,387.46795654296875,4.886775004358895,36,-801.6627197265625,387.890625,-802.8961791992188,387.46795654296875
1390,1391,1390,1391,-798.1765747070312,386.2007141113281,-798.1765747070312,386.2007141113281,0.0,-796.4646606445312,389.8995666503906,4.07580174482449,-794.963134765625,385.7475891113281,-797.3372192382812,386.95367431640625,2.662877880267108,36,-795.5721435546875,386.9615173339844,-797.3372192382812,386.95367431640625
1391,1392,1391,1392,-794.963134765625,385.7475891113281,-794.963134765625,385.7475891113281,0.0,-796.6117553710938,389.8081359863281,4.3824640129553165,-791.73876953125,385.29290771484375,-794.2665405273438,386.8162841796875,2.9513220871895074,36,-796.2713012695312,387.3107604980469,-794.2665405273438,386.8162841796875
1392,1393,1392,1393,-791.73876953125,385.29290771484375,-791.73876953125,385.29290771484375,0.0,-794.376220703125,389.02801513671875,4.57243656456495,-788.2296142578125,384.798095703125,-792.5841674804688,387.0580139160156,4.906053821341618,36,-795.6805419921875,387.9707336425781,-792.5841674804688,387.0580139160156
1393,1394,1393,1394,-788.2296142578125,384.798095703125,-788.2296142578125,384.798095703125,0.0,-791.6366577148438,388.27099609375,4.865077824794042,-785.1560668945312,384.3836669921875,-790.6149291992188,386.9055480957031,6.013240554127808,36,-792.414306640625,387.0450134277344,-790.6149291992188,386.9055480957031
1394,1395,1394,1395,-785.1560668945312,384.3836669921875,-785.1560668945312,384.3836669921875,0.0,-791.6387939453125,388.83575439453125,7.864275697929141,-781.7761840820312,383.92791748046875,-788.6802978515625,387.54571533203125,7.794565301375135,36,-790.0844116210938,388.6229553222656,-788.6802978515625,387.54571533203125
1395,1396,1395,1396,-781.7761840820312,383.92791748046875,-781.7761840820312,383.92791748046875,0.0,-789.7442626953125,388.5291748046875,9.20118719248265,-778.4052124023438,383.473388671875,-785.4208374023438,387.3041076660156,7.993334858036085,36,-784.9036254882812,386.98529052734375,-785.4208374023438,387.3041076660156
1396,1397,1396,1397,-778.4052124023438,383.473388671875,-778.4052124023438,383.473388671875,0.0,-786.4031982421875,386.30804443359375,8.485461141375078,-775.2340087890625,383.0641784667969,-783.45068359375,386.4759826660156,8.896861960252787,36,-785.2652587890625,385.17626953125,-783.45068359375,386.4759826660156
1397,1398,1397,1398,-775.2340087890625,383.0641784667969,-775.2340087890625,383.0641784667969,0.0,-779.4945068359375,383.4625244140625,4.279079702591275,-772.06494140625,382.6552429199219,-780.4754638671875,385.06378173828125,8.74859687638413,36,-780.0201416015625,383.25323486328125,-780.4754638671875,385.06378173828125
1398,1399,1398,1399,-772.06494140625,382.6552429199219,-772.06494140625,382.6552429199219,0.0,-776.6887817382812,373.29376220703125,10.441131191300205,-768.5706176757812,382.204345703125,-777.0543212890625,380.9487609863281,8.576113337582196,36,-776.2067260742188,373.0406799316406,-777.0543212890625,380.9487609863281
1399,1400,1399,1400,-768.5706176757812,382.204345703125,-768.5706176757812,382.204345703125,0.0,-772.217041015625,372.69757080078125,10.182100579801315,-765.1620483398438,381.7843017578125,-773.5477905273438,377.8749694824219,9.252218700107997,36,-772.7952270507812,374.871826171875,-773.5477905273438,377.8749694824219
1400,1401,1400,1401,-765.1620483398438,381.7843017578125,-765.1620483398438,381.7843017578125,0.0,-765.8953857421875,373.35345458984375,8.46268088228092,-762.0482788085938,381.40057373046875,-768.2098999023438,375.5229797363281,8.515379361068002,36,-764.0707397460938,374.70654296875,-768.2098999023438,375.5229797363281
1401,1402,1401,1402,-762.0482788085938,381.40057373046875,-762.0482788085938,381.40057373046875,0.0,-765.2063598632812,372.9927673339844,8.981352033449067,-758.6338500976562,380.9798278808594,-764.821533203125,372.83489990234375,10.228747430106486,36,-765.222900390625,371.69769287109375,-764.821533203125,372.83489990234375
1402,1403,1402,1403,-758.6338500976562,380.9798278808594,-758.6338500976562,380.9798278808594,0.0,-751.9550170898438,376.08453369140625,8.280743659088795,-753.8468017578125,380.3721923828125,-757.9425048828125,374.0268249511719,7.552381871347628,36,-752.9291381835938,378.4060974121094,-757.9425048828125,374.0268249511719
1403,1404,1403,1404,-753.8468017578125,380.3721923828125,-753.8468017578125,380.3721923828125,0.0,-749.6405029296875,377.9655456542969,4.846121986430047,-748.6358642578125,379.7107849121094,-752.990234375,375.90966796875,5.780054423147692,36,-752.348388671875,380.2264099121094,-752.990234375,375.90966796875
1404,1405,1404,1405,-748.6358642578125,379.7107849121094,-748.6358642578125,379.7107849121094,0.0,-747.7721557617188,379.3321228027344,0.9430680565584075,-745.43212890625,379.2643737792969,-749.55810546875,376.8554382324219,4.7777246742876756,36,-750.4494018554688,379.03173828125,-749.55810546875,376.8554382324219
1405,1406,1405,1406,-745.43212890625,379.2643737792969,-745.43212890625,379.2643737792969,0.0,-746.3926391601562,379.7530517578125,1.0776762568346612,-742.2354736328125,378.8189392089844,-746.92431640625,378.8586730957031,4.689011125575503,36,-748.819580078125,382.1077880859375,-746.92431640625,378.8586730957031
1406,1407,1406,1407,-742.2354736328125,378.8189392089844,-742.2354736328125,378.8189392089844,0.0,-745.2882080078125,380.6318359375,3.5504621829515797,-738.729736328125,378.3304138183594,-744.5308227539062,380.4992370605469,6.193254231438927,36,-746.7929077148438,382.360107421875,-744.5308227539062,380.4992370605469
1407,1408,1407,1408,-738.729736328125,378.3304138183594,-738.729736328125,378.3304138183594,0.0,-745.832763671875,380.5132751464844,7.43087350342366,-735.4362182617188,377.90020751953125,-742.0586547851562,380.8392028808594,7.245299113278016,36,-743.4215698242188,380.45623779296875,-742.0586547851562,380.8392028808594
1408,1409,1408,1409,-735.4362182617188,377.90020751953125,-735.4362182617188,377.90020751953125,0.0,-744.1527099609375,381.1782531738281,9.312508300893159,-732.1383666992188,377.46942138671875,-738.9630737304688,382.0166320800781,8.200838442025,36,-739.125244140625,382.83697509765625,-738.9630737304688,382.0166320800781
1409,1410,1409,1410,-732.1383666992188,377.46942138671875,-732.1383666992188,377.46942138671875,0.0,-735.1576538085938,378.28594970703125,3.127748894446355,-728.8440551757812,377.03912353515625,-734.41845703125,381.6852722167969,7.2567660578362565,36,-731.93017578125,379.9971923828125,-734.41845703125,381.6852722167969
1410,1411,1410,1411,-728.8440551757812,377.03912353515625,-728.8440551757812,377.03912353515625,0.0,-734.671142578125,378.27447509765625,5.956596433998565,-725.7504272460938,376.627197265625,-730.5883178710938,380.6602783203125,6.298486206473912,36,-730.07373046875,378.45989990234375,-730.5883178710938,380.6602783203125
1411,1412,1411,1412,-725.7504272460938,376.627197265625,-725.7504272460938,376.627197265625,0.0,-726.1121215820312,376.6085510253906,0.3621746469925071,-722.3701171875,376.1770935058594,-724.5061645507812,379.44677734375,3.905576876460627,36,-720.7730712890625,377.2847595214844,-724.5061645507812,379.44677734375
1412,1413,1412,1413,-722.3701171875,376.1770935058594,-722.3701171875,376.1770935058594,0.0,-722.3074951171875,377.048583984375,0.8737374764960106,-718.9788208007812,375.7255554199219,-718.750244140625,378.3410339355469,2.62544761045886,36,-716.541748046875,377.0813293457031,-718.750244140625,378.3410339355469
1413,1414,1413,1414,-718.9788208007812,375.7255554199219,-718.9788208007812,375.7255554199219,0.0,-722.5400390625,377.1636047363281,3.8406068978763757,-715.77197265625,375.2836608886719,-715.3825073242188,377.734375,2.481467892259945,36,-717.0130615234375,377.494140625,-715.3825073242188,377.734375
1414,1415,1414,1415,-715.77197265625,375.2836608886719,-715.77197265625,375.2836608886719,0.0,-719.4313354492188,376.81768798828125,3.9678930420186482,-712.5533447265625,374.84014892578125,-712.39599609375,377.98211669921875,3.145905288079691,36,-714.35009765625,379.05108642578125,-712.39599609375,377.98211669921875
1415,1416,1415,1416,-712.5533447265625,374.84014892578125,-712.5533447265625,374.84014892578125,0.0,-714.228759765625,376.687255859375,2.493756118237488,-709.0420532226562,374.3563232421875,-709.007080078125,377.4958801269531,3.139751670676781,36,-709.9596557617188,377.2398986816406,-709.007080078125,377.4958801269531
1416,1417,1416,1417,-709.0420532226562,374.3563232421875,-709.0420532226562,374.3563232421875,0.0,-704.6715087890625,376.7552490234375,4.985629704456924,-705.8125,373.93560791015625,-702.8953247070312,376.8109436035156,4.096030644345053,36,-699.1983642578125,376.2987976074219,-702.8953247070312,376.8109436035156
1417,1418,1417,1418,-705.8125,373.93560791015625,-705.8125,373.93560791015625,0.0,-703.76171875,376.0649719238281,2.956331313989073,-702.282470703125,373.4757385253906,-698.6917724609375,376.5254211425781,4.7110166558848,36,-698.9385375976562,376.74566650390625,-698.6917724609375,376.5254211425781
1418,1419,1418,1419,-702.282470703125,373.4757385253906,-702.282470703125,373.4757385253906,0.0,-701.328125,375.1744079589844,1.9483976918737258,-699.0440673828125,373.0538635253906,-696.2200317382812,375.7882995605469,3.930943621058952,36,-698.31494140625,375.2707214355469,-696.2200317382812,375.7882995605469
1419,1420,1419,1420,-699.0440673828125,373.0538635253906,-699.0440673828125,373.0538635253906,0.0,-697.5753173828125,375.6454772949219,2.978873695362725,-695.527587890625,372.6406555175781,-692.4921264648438,375.1823425292969,3.959065411551788,36,-692.7056884765625,374.99658203125,-692.4921264648438,375.1823425292969
1420,1421,1420,1421,-695.527587890625,372.6406555175781,-695.527587890625,372.6406555175781,0.0,-697.8960571289062,366.346435546875,6.72509119434693,-692.3087158203125,372.2624206542969,-690.247802734375,371.81085205078125,2.109804955788445,36,-692.7383422851562,366.3619384765625,-690.247802734375,371.81085205078125
1421,1422,1421,1422,-692.3087158203125,372.2624206542969,-692.3087158203125,372.2624206542969,0.0,-695.4508056640625,364.2025146484375,8.650711728492917,-689.0971069335938,371.885009765625,-687.8826904296875,368.0584411621094,4.0146525033147515,36,-689.42529296875,363.30615234375,-687.8826904296875,368.0584411621094
1422,1423,1422,1423,-689.0971069335938,371.885009765625,-689.0971069335938,371.885009765625,0.0,-690.0464477539062,368.15838623046875,3.845643114732837,-685.9144287109375,371.4971618652344,-685.5025024414062,367.34124755859375,4.176279082588969,36,-686.8966674804688,369.1774597167969,-685.5025024414062,367.34124755859375
1423,1424,1423,1424,-685.9144287109375,371.4971618652344,-685.9144287109375,371.4971618652344,0.0,-690.4326171875,368.1121520996094,5.645557388169815,-682.7325439453125,371.109375,-683.6455078125,366.3574523925781,4.838829557828738,36,-685.4760131835938,367.2652282714844,-683.6455078125,366.3574523925781
1424,1425,1424,1425,-682.7325439453125,371.109375,-682.7325439453125,371.109375,0.0,-685.246337890625,368.3577575683594,3.727003956209107,-679.2318725585938,370.6827697753906,-680.2649536132812,365.48602294921875,5.298436943182555,36,-679.1781005859375,366.384521484375,-680.2649536132812,365.48602294921875
1425,1426,1425,1426,-679.2318725585938,370.6827697753906,-679.2318725585938,370.6827697753906,0.0,-679.1878662109375,372.9295654296875,2.2472265730898977,-676.1434936523438,370.2689208984375,-676.0138549804688,367.38226318359375,2.8895672596277207,36,-674.3031005859375,371.9308776855469,-676.0138549804688,367.38226318359375
1426,1427,1426,1427,-676.1434936523438,370.2689208984375,-676.1434936523438,370.2689208984375,0.0,-679.658203125,372.46087646484375,4.142203747074608,-672.7413940429688,369.8130187988281,-673.9973754882812,368.8757019042969,1.567179744554843,36,-675.5944213867188,371.9962463378906,-673.9973754882812,368.8757019042969
1427,1428,1427,1428,-672.7413940429688,369.8130187988281,-672.7413940429688,369.8130187988281,0.0,-676.7132568359375,373.8001708984375,5.627883786254738,-669.34619140625,369.3580627441406,-671.524658203125,370.9013977050781,2.669756615637234,36,-672.1659545898438,373.9717102050781,-671.524658203125,370.9013977050781
1428,1429,1428,1429,-669.34619140625,369.3580627441406,-669.34619140625,369.3580627441406,0.0,-671.7528686523438,372.84246826171875,4.234758219520245,-664.3824462890625,368.67340087890625,-668.7249755859375,372.38665771484375,5.713653561763634,36,-668.7402954101562,374.0402526855469,-668.7249755859375,372.38665771484375
1429,1430,1429,1430,-664.3824462890625,368.67340087890625,-664.3824462890625,368.67340087890625,0.0,-669.1470947265625,372.6049499511719,6.177293326417638,-659.419677734375,367.98883056640625,-666.82666015625,373.0669860839844,8.98059307945051,36,-668.2402954101562,373.145263671875,-666.82666015625,373.0669860839844
